#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	T4_N E(PSI)	T4_17 E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
RP11-274B21.14	ENSG00000242588	ENSG00000242588:128248172-128248271:source	0.321157816049;-0.00231605296415;-0.314641755913	0.999606583432;1.6949602664e-10;0.999729600614	0.540;0.071;0.396	0.853;0.057;0.089	s|1e1.1o1|1e2.1o1|2e1.1o1	True	True	True	3	3	1	chr7	+	128248267-128249541;128248267-128255914;128248271-128249541	128248172-128248271;128249541-128249633;128249541-128249633;128255914-128256024	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/127_T4_N_T4_17.deltapsi_quantify_deltapsi.html#RP11-274B21.14
PIGT	ENSG00000124155	ENSG00000124155:44044717-44044983:source	0.204885419731;-0.0259320451971;-0.10477034939;-3.41668884879e-05;1.10911728083e-06	0.824183607252;9.51839886696e-16;0.000153195903835;6.14882944064e-18;6.08148175215e-18	0.767;0.070;0.131;0.025;0.025	0.967;0.025;0.025;0.025;0.025	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.2o3|1e5.1o1	False	False	True	5	6	1	chr20	+	44044983-44045157;44044983-44047492;44044983-44047935;44044983-44048144;44044983-44048972	44044717-44044983;44045157-44045334;44047492-44047619;44047935-44048035;44048113-44048230;44048972-44049069	;;;;;	;;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/52_T4_N_T4_17.deltapsi_quantify_deltapsi.html#PIGT
TBC1D15	ENSG00000121749	ENSG00000121749:72265850-72265948:target	0.22262192507;-0.0161219280539;-0.0447431948511;-0.141564040897;1.24132210853e-12;1.24132210853e-12	0.848637411639;2.40508011009e-17;5.63736661794e-17;0.241042273845;6.02256251624e-18;6.02256251624e-18	0.562;0.068;0.077;0.299;0.025;0.025	0.780;0.030;0.026;0.155;0.025;0.025	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1	False	False	True	6	7	1	chr12	+	72233591-72265850;72235011-72265850;72248382-72265850;72248633-72265850;72255276-72265850;72262701-72265850	72233487-72233591;72234881-72235011;72248343-72248382;72248565-72248633;72255185-72255276;72262582-72262701;72265850-72265948	;;;;;;	;;;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/51_T4_N_T4_17.deltapsi_quantify_deltapsi.html#TBC1D15
TBC1D15	ENSG00000121749	ENSG00000121749:72233487-72233591:source	-0.0150517707261;-0.0691481695119;-0.116134021613;9.84127664862e-08;0.236433624173	2.26423961098e-17;5.0516923588e-15;0.00114322919072;6.02267242253e-18;0.932978733162	0.076;0.102;0.143;0.025;0.673	0.035;0.025;0.027;0.025;0.904	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	False	False	True	5	6	0	chr12	+	72233591-72234881;72233591-72248343;72233591-72248565;72233591-72255185;72233591-72265850	72233487-72233591;72234881-72235011;72248343-72248382;72248565-72248633;72255185-72255276;72265850-72265948	;;;;;	;;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/51_T4_N_T4_17.deltapsi_quantify_deltapsi.html#TBC1D15
TRIM33	ENSG00000197323	ENSG00000197323:114964058-114964258:target	-0.206465421625;0.206465421625	0.715101374209;0.715101374209	0.579;0.421	0.376;0.624	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr1	-	114963073-114964058;114952938-114964058	114952806-114952938;114963002-114963073;114964058-114964258	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/118_T4_N_T4_17.deltapsi_quantify_deltapsi.html#TRIM33
GLYR1	ENSG00000140632	ENSG00000140632:4871205-4871454:target	0.288339320071;-0.288339320071	0.991601329475;0.991601329475	0.511;0.489	0.792;0.208	s|1e1.2o2|2e0|i	True	False	False	1	2	1	chr16	-	4867698-4871381;4871204-4871205	4867599-4867924;4867925-4871204;4871205-4871454	;;	;;	(4867925, 4871204)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/72_T4_N_T4_17.deltapsi_quantify_deltapsi.html#GLYR1
FAM214A	ENSG00000047346	ENSG00000047346:52897330-52897443:source	0.208121574089;-0.208121574089	0.906704665991;0.906704665991	0.772;0.228	0.975;0.025	t|1e1.1o1|2e0|3e0|i	False	True	False	1	2	1	chr15	-	52897443-52900765;52897443-52897444	52897330-52897443;52897444-52900764;52900765-52902580	;;	;;	(52897444, 52900764)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/6_T4_N_T4_17.deltapsi_quantify_deltapsi.html#FAM214A
FAM214A	ENSG00000047346	ENSG00000047346:52900765-52902580:target	0.248990733862;-0.248990733862	0.999399571973;0.999399571973	0.732;0.268	0.975;0.025	s|1e1.1o3|i	False	False	False	1	2	1	chr15	-	52897443-52900765;52900764-52900765	52897330-52897443;52897444-52900764;52900765-52902580	;;	;;	(52897444, 52900764)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/6_T4_N_T4_17.deltapsi_quantify_deltapsi.html#FAM214A
IGF2R	ENSG00000197081	ENSG00000197081:160490900-160491090:target	0.237361149943;-0.237361149943	0.909731492939;0.909731492939	0.689;0.311	0.920;0.080	t|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr6	+	160489417-160490900;160490046-160490900	160489281-160489417;160489877-160490046;160490900-160491090	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/118_T4_N_T4_17.deltapsi_quantify_deltapsi.html#IGF2R
IGF2R	ENSG00000197081	ENSG00000197081:160485433-160485563:source	0.267742634964;-0.267742634964	0.96363248934;0.96363248934	0.586;0.414	0.847;0.153	s|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr6	+	160485563-160485836;160485563-160489281	160485433-160485563;160485836-160485933;160489281-160489417	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/118_T4_N_T4_17.deltapsi_quantify_deltapsi.html#IGF2R
PVRIG2P	ENSG00000235333	ENSG00000235333:99950620-99950746:target	0.514634840072;-0.514634840072	1.0;1.0	0.473;0.527	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr7	+	99950537-99950620;99950619-99950620	99950187-99950537;99950538-99950619;99950620-99950746	;;	;;	(99950538, 99950619)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/126_T4_N_T4_17.deltapsi_quantify_deltapsi.html#PVRIG2P
FXYD7	ENSG00000221946	ENSG00000221946:35642157-35642231:target	-0.220257490726;0.220257490726	0.741270705188;0.741270705188	0.564;0.436	0.338;0.662	t|1e1.1o2|i	False	False	False	1	2	1	chr19	+	35639626-35642157;35642156-35642157	35639597-35640598;35640599-35642156;35642157-35642231	;;	;;	(35640599, 35642156)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/125_T4_N_T4_17.deltapsi_quantify_deltapsi.html#FXYD7
EDEM3	ENSG00000116406	ENSG00000116406:184695389-184695523:target	0.244407816932;-0.244407816932	0.872735413729;0.872735413729	0.548;0.452	0.788;0.212	s|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr1	-	184692990-184695389;184690520-184695389	184689644-184690520;184692885-184692990;184695389-184695523	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/46_T4_N_T4_17.deltapsi_quantify_deltapsi.html#EDEM3
PFKL	ENSG00000141959	ENSG00000141959:45739506-45740030:target	-0.000974035656651;0.203689980994;-0.187892069947	7.14933696399e-18;0.743283809795;0.576523845998	0.033;0.262;0.695	0.025;0.461;0.511	t|1e0|2e0|3e0|4e1.1o2|4e1.2o2|i	True	True	False	2	2	1	chr21	+	45739294-45739967;45739298-45739967;45739505-45739506	45739234-45739298;45739234-45739298;45739299-45739505;45739506-45740030	;;;	;;;	(45739299, 45739505)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/74_T4_N_T4_17.deltapsi_quantify_deltapsi.html#PFKL
TMC8	ENSG00000167895	ENSG00000167895:76130949-76131090:source	-2.60466219531e-06;0.164315123625;-0.13568169394;-0.0191732566992;0.0489488385991	6.02540188881e-18;0.361499842924;0.117967561183;3.29533651875e-17;6.33464888233e-17	0.025;0.492;0.292;0.095;0.075	0.025;0.652;0.159;0.044;0.127	s|1e1.1o1|1e2.1o1|1e3.2o2|1e4.1o1|i	False	False	True	4	5	1	chr17	+	76131090-76132701;76131090-76133316;76131090-76133798;76131090-76134086;76131090-76131091	76130949-76131090;76131091-76132700;76132701-76133189;76133316-76133439;76133735-76133895;76134086-76134269	;;;;;	;;;;;	(76131091, 76132700)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/98_T4_N_T4_17.deltapsi_quantify_deltapsi.html#TMC8
PNPLA2	ENSG00000177666	ENSG00000177666:819574-819905:source	-1.02943581089e-05;0.254909835328;-0.229703124304	6.03379782788e-18;0.970820236394;0.898278684617	0.025;0.617;0.357	0.025;0.866;0.133	s|1e1.1o4|1e1.3o4|i	False	True	False	2	2	1	chr11	+	819905-820792;819905-821628;819905-819906	819574-819905;819906-820791;820792-821860;820792-821860	;;;	;;;	(819906, 820791)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/108_T4_N_T4_17.deltapsi_quantify_deltapsi.html#PNPLA2
SNRPA1	ENSG00000131876	ENSG00000131876:101833044-101833377:source	0.254867511972;5.33714904529e-07;4.24117433861e-06;-0.232538868038	0.997708686459;6.02315857048e-18;6.02739656515e-18;0.9974042261	0.726;0.025;0.025;0.252	0.974;0.025;0.025;0.025	t|1e1.1o1|1e2.1o1|1e3.1o1|i	False	False	True	3	4	1	chr15	-	101833377-101835302;101833377-101835053;101833377-101833498;101833377-101833378	101833044-101833377;101833378-101833497;101833498-101833598;101835053-101835166;101835302-101835487	;;;;	;;;;	(101833378, 101833497)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/61_T4_N_T4_17.deltapsi_quantify_deltapsi.html#SNRPA1
SNRPA1	ENSG00000131876	ENSG00000131876:101821715-101821987:source	0.286198435598;-0.286198435598	1.0;1.0	0.696;0.304	0.975;0.025	t|1e1.1o2|i	False	False	False	1	2	1	chr15	-	101821987-101825172;101821987-101821988	101821715-101821987;101821988-101824940;101824941-101825335	;;	;;	(101821988, 101824940)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/61_T4_N_T4_17.deltapsi_quantify_deltapsi.html#SNRPA1
GTF2H1	ENSG00000110768	ENSG00000110768:18354209-18355156:source	-0.0203692387403;0.303410158558;-0.000526982833726;-0.210064653219	7.58249482566e-13;0.989107553725;6.81270898925e-14;0.735268926225	0.068;0.473;0.030;0.426	0.025;0.769;0.025;0.218	s|1e0|2e1.1o1|2e2.1o1|2e3.1o2|3e0|4e0|i	True	False	True	3	4	1	chr11	+	18354775-18355502;18354775-18357301;18354775-18359656;18355156-18355157	18354209-18355156;18355157-18355501;18355502-18355512;18357301-18357493;18359656-18359821	;;;;	;;;;	(18355157, 18355501)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/38_T4_N_T4_17.deltapsi_quantify_deltapsi.html#GTF2H1
APBB3	ENSG00000113108	ENSG00000113108:139942923-139943255:source	0.202269757319;-0.202269757319	0.808489950329;0.808489950329	0.778;0.222	0.975;0.025	t|1e1.2o2|i	False	False	False	1	2	1	chr5	-	139943255-139943337;139943255-139943256	139942923-139943255;139943256-139943336;139943337-139943500	;;	;;	(139943256, 139943336)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/41_T4_N_T4_17.deltapsi_quantify_deltapsi.html#APBB3
APBB3	ENSG00000113108	ENSG00000113108:139943337-139943500:target	0.209801006272;1.42694928348e-05;-0.190584038797	0.886099415806;4.50236267166e-14;0.666540305109	0.770;0.025;0.211	0.975;0.025;0.025	s|1e0|2e1.1o1|2e2.2o2|i	True	False	True	2	3	1	chr5	-	139943255-139943337;139942084-139943337;139943336-139943337	139941938-139942092;139942923-139943255;139943256-139943336;139943337-139943500	;;;	;;;	(139943256, 139943336)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/41_T4_N_T4_17.deltapsi_quantify_deltapsi.html#APBB3
LAMTOR3	ENSG00000109270	ENSG00000109270:100815492-100815647:target	0.358775543731;-0.000532366806619;-0.331306767681	0.996270956645;2.70356244989e-15;0.985862432799	0.425;0.030;0.538	0.775;0.025;0.214	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr4	-	100815157-100815492;100814771-100815492;100813191-100815492	100813157-100813191;100814731-100814771;100815112-100815157;100815492-100815647	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/36_T4_N_T4_17.deltapsi_quantify_deltapsi.html#LAMTOR3
CIAO1	ENSG00000144021	ENSG00000144021:96933028-96933207:target	-0.0844395816688;0.210787476676;-0.0640140913077	8.89840603136e-07;0.756689964627;0.0311609460295	0.121;0.596;0.285	0.026;0.803;0.178	t|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr2	+	96932227-96933028;96932227-96933059;96933027-96933028	96931870-96932227;96931870-96932227;96932228-96933027;96933028-96933207	;;;	;;;	(96932228, 96933027)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/77_T4_N_T4_17.deltapsi_quantify_deltapsi.html#CIAO1
NUP188	ENSG00000095319	ENSG00000095319:131747179-131747541:source	0.24254197598;-0.24254197598	0.975114503735;0.975114503735	0.736;0.264	0.972;0.028	s|1e1.1o2|1e2.1o1|2e0	True	False	True	2	3	1	chr9	+	131747293-131748837;131747293-131749868	131747179-131747541;131748837-131748957;131749868-131749996	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/22_T4_N_T4_17.deltapsi_quantify_deltapsi.html#NUP188
NUP188	ENSG00000095319	ENSG00000095319:131749868-131749996:target	-0.230675231771;0.230675231771	0.894306942651;0.894306942651	0.269;0.731	0.045;0.955	t|1e1.1o2|1e2.1o1	False	False	True	2	3	1	chr9	+	131747293-131749868;131749154-131749868	131747179-131747541;131749088-131749154;131749868-131749996	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/22_T4_N_T4_17.deltapsi_quantify_deltapsi.html#NUP188
PPM1M	ENSG00000164088	ENSG00000164088:52281343-52281810:target	-0.00344552062483;0.240027290527;-0.196112770467	6.2726416945e-09;0.933566509422;0.739265124882	0.101;0.682;0.216	0.082;0.916;0.025	t|1e0|2e1.1o1|2e2.1o1|i	False	True	True	2	3	1	chr3	+	52280828-52281698;52281244-52281698;52281342-52281343	52280462-52280828;52280990-52281244;52281245-52281342;52281343-52281810	;;;	;;;	(52281245, 52281342)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/93_T4_N_T4_17.deltapsi_quantify_deltapsi.html#PPM1M
PPP2R5C	ENSG00000078304	ENSG00000078304:102298038-102298141:target	-0.000190304047878;-0.125545944594;0.0867771343649;7.41735706281e-07;-0.142666644835;0.180953319309	1.65192377594e-13;0.00526765112116;0.00189777964935;6.02339090754e-18;0.323252596251;0.541551340442	0.033;0.150;0.025;0.025;0.505;0.284	0.032;0.026;0.124;0.025;0.348;0.465	t|1e1.1o1|1e2.1o1|1e3.1o4|1e3.2o4|1e4.1o1|i	True	False	True	5	5	1	chr14	+	102252520-102298038;102276373-102298038;102290506-102298038;102290527-102298038;102296167-102298038;102298037-102298038	102252350-102252520;102276140-102276373;102290351-102290815;102290351-102290815;102295737-102296167;102296168-102298037;102298038-102298141	;;;;;;	;;;;;;	(102296168, 102298037)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/15_T4_N_T4_17.deltapsi_quantify_deltapsi.html#PPP2R5C
PPP2R5C	ENSG00000078304	ENSG00000078304:102290351-102290815:target	-0.00140389611464;-0.0489669828534;0.25073260603;-0.000610241723398;-0.175928565443	4.90061699405e-13;4.960945074e-12;0.954759275155;2.26208408971e-17;0.495682050609	0.113;0.087;0.282;0.047;0.467	0.106;0.026;0.527;0.044;0.293	t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2|2e0|i	True	True	True	4	4	1	chr14	+	102252520-102290351;102276373-102290351;102290218-102290351;102290278-102290351;102290350-102290351	102252350-102252520;102276140-102276373;102289990-102290278;102289990-102290278;102290279-102290350;102290351-102290815	;;;;;	;;;;;	(102290279, 102290350)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/15_T4_N_T4_17.deltapsi_quantify_deltapsi.html#PPP2R5C
BIN1	ENSG00000136717	ENSG00000136717:127808730-127808819:target	0.206177189942;-0.206177189942	0.729012350762;0.729012350762	0.554;0.446	0.756;0.244	s|1e1.1o1|i	False	False	False	1	2	1	chr2	-	127808488-127808730;127808729-127808730	127808378-127808488;127808489-127808729;127808730-127808819	;;	;;	(127808489, 127808729)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/67_T4_N_T4_17.deltapsi_quantify_deltapsi.html#BIN1
TTC3	ENSG00000182670	ENSG00000182670:38570183-38570326:source	-0.0014315951039;0.21830109283;-4.92386817323e-06;-0.150773847396	1.05542164533e-17;0.893425539673;6.02793011538e-18;0.0371016603313	0.041;0.753;0.025;0.172	0.033;0.965;0.025;0.025	s|1e0|2e1.1o1|3e1.1o1|3e2.1o1|i	True	True	True	3	3	1	chr21	+	38570317-38572533;38570326-38572533;38570326-38573741;38570326-38570327	38570183-38570326;38570327-38572532;38572533-38572625;38572533-38572625;38573741-38575413	;;;;	;;;;	(38570327, 38572532)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/111_T4_N_T4_17.deltapsi_quantify_deltapsi.html#TTC3
ATP13A3	ENSG00000133657	ENSG00000133657:194132928-194133792:target	-0.296236263449;0.296236263449	0.991406332551;0.991406332551	0.436;0.564	0.148;0.852	s|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr3	-	194130018-194132928;194126845-194132928	194123401-194126845;194129900-194130018;194132928-194133792	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/64_T4_N_T4_17.deltapsi_quantify_deltapsi.html#ATP13A3
WDR75	ENSG00000115368	ENSG00000115368:190322037-190322107:target	0.63240695373;-0.63240695373	1.0;1.0	0.358;0.642	0.975;0.025	t|1e1.1o2|i	False	False	False	1	2	1	chr2	+	190320170-190322037;190322036-190322037	190320046-190320347;190320348-190322036;190322037-190322107	;;	;;	(190320348, 190322036)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/45_T4_N_T4_17.deltapsi_quantify_deltapsi.html#WDR75
WDR75	ENSG00000115368	ENSG00000115368:190320046-190320347:source	0.391652382383;0.00766800544803;-0.410798179193	0.999944907687;0.000875727152876;1.0	0.271;0.303;0.426	0.653;0.345;0.025	s|1e1.1o1|1e2.1o1|2e0|i	True	False	True	2	3	1	chr2	+	190320170-190322037;190320170-190323479;190320347-190320348	190320046-190320347;190320348-190322036;190322037-190322107;190323479-190323598	;;;	;;;	(190320348, 190322036)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/45_T4_N_T4_17.deltapsi_quantify_deltapsi.html#WDR75
NHP2L1	ENSG00000100138	ENSG00000100138:42078360-42078626:target	-0.216912986031;0.216912986031	0.747818188583;0.747818188583	0.306;0.694	0.093;0.907	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr22	-	42077563-42078360;42076368-42078360	42076248-42076368;42077230-42077563;42078360-42078626	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/23_T4_N_T4_17.deltapsi_quantify_deltapsi.html#NHP2L1
MUTYH	ENSG00000132781	ENSG00000132781:45798957-45798996:target	0.280659606448;-0.196399449811;-0.0185593172514	0.984880643725;0.709248672394;9.01448375449e-05	0.658;0.217;0.126	0.931;0.025;0.065	s|1e1.1o1|1e2.1o2|1e3.1o1	False	False	True	3	4	0	chr1	-	45798842-45798957;45798631-45798957;45798506-45798957	45798418-45798506;45798512-45798631;45798725-45798842;45798957-45798996	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/63_T4_N_T4_17.deltapsi_quantify_deltapsi.html#MUTYH
MSL1	ENSG00000188895	ENSG00000188895:38288033-38288351:target	0.033221606966;0.19042675546;-0.231895670584	0.000133349235216;0.609585965369;0.980136213473	0.031;0.710;0.251	0.101;0.897;0.025	t|1e0|2e0|3e1.2o4|3e2.1o1|i	False	True	True	2	3	1	chr17	+	38285880-38288287;38287837-38288287;38288032-38288033	38285498-38286546;38287790-38287837;38287838-38288032;38288033-38288351	;;;	;;;	(38287838, 38288032)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/115_T4_N_T4_17.deltapsi_quantify_deltapsi.html#MSL1
MSL1	ENSG00000188895	ENSG00000188895:38287790-38287837:source	0.205420663111;-0.205420663111	0.826652529657;0.826652529657	0.775;0.225	0.975;0.025	s|1e1.3o3|i	False	False	False	1	2	1	chr17	+	38287837-38288287;38287837-38287838	38287790-38287837;38287838-38288032;38288033-38288351	;;	;;	(38287838, 38288032)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/115_T4_N_T4_17.deltapsi_quantify_deltapsi.html#MSL1
UTRN	ENSG00000152818	ENSG00000152818:145148747-145148812:target	0.252413540927;-0.252413540927	0.9193374005;0.9193374005	0.575;0.425	0.822;0.178	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr6	+	145142154-145148747;145148522-145148747	145142018-145142154;145148484-145148522;145148747-145148812	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/83_T4_N_T4_17.deltapsi_quantify_deltapsi.html#UTRN
PER1	ENSG00000179094	ENSG00000179094:8053750-8054163:source	-0.245701975209;-0.00224676661664;0.075200435141;5.04804215322e-13;2.3117985538e-15;0.197683246347	0.895997617523;8.47183503772e-18;3.80766802987e-07;6.02256251542e-18;6.02256251486e-18;0.656376040734	0.586;0.037;0.025;0.025;0.025;0.333	0.346;0.025;0.113;0.025;0.025;0.527	t|1e1.1o1|1e2.1o1|1e3.1o1|2e0|3e1.1o1|3e3.1o1|i	True	True	True	5	4	1	chr17	-	8054163-8059625;8054163-8057248;8054163-8055655;8053928-8059625;8053928-8055655;8054163-8054164	8053750-8054163;8054164-8055654;8055655-8055753;8055655-8055753;8057248-8057298;8059625-8059824;8059625-8059824	;;;;;;	;;;;;;	(8054164, 8055654)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/109_T4_N_T4_17.deltapsi_quantify_deltapsi.html#PER1
PER1	ENSG00000179094	ENSG00000179094:8052557-8052628:target	-0.224671939813;0.224671939813	0.974662427629;0.974662427629	0.975;0.025	0.756;0.244	s|1e1.2o2|2e0|i	True	False	False	1	2	1	chr17	-	8052104-8052577;8052556-8052557	8051962-8052307;8052308-8052556;8052557-8052628	;;	;;	(8052308, 8052556)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH17//summaries/109_T4_N_T4_17.deltapsi_quantify_deltapsi.html#PER1
