#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	T4_1 E(PSI)	T4_2 E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
SF3B1	ENSG00000115524	ENSG00000115524:198283464-198284839:target	-0.607482957454;-0.212274207832;0.819565344927	1.0;0.828627156008;1.0	0.767;0.232;0.025	0.174;0.025;0.824	s|1e1.1o1|2e0|3e1.1o1|i	True	True	False	2	2	1	chr2	-	198283312-198283620;198283312-198283464;198283463-198283464	198283233-198283312;198283233-198283312;198283313-198283463;198283464-198284839	;;;	;;;	(198283313, 198283463)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/67_T4_1_T4_2.deltapsi_quantify_deltapsi.html#SF3B1
SF3B1	ENSG00000115524	ENSG00000115524:198283233-198283312:source	-0.449226685242;-0.0408633704615;-6.01571734077e-05;0.52884361842	1.0;4.78706910301e-11;3.97870840058e-18;1.0	0.839;0.124;0.026;0.025	0.401;0.070;0.025;0.541	t|1e1.1o3|1e2.1o3|1e2.3o3|i	True	False	True	3	3	1	chr2	-	198283312-198285152;198283312-198283620;198283312-198283464;198283312-198283313	198283233-198283312;198283313-198283463;198283464-198284839;198283464-198284839;198284878-198285266	;;;;	;;;;	(198283313, 198283463)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/67_T4_1_T4_2.deltapsi_quantify_deltapsi.html#SF3B1
LBR	ENSG00000143815	ENSG00000143815:225592328-225592408:target	0.239153963439;-0.239153963439	0.985043094512;0.985043094512	0.742;0.258	0.975;0.025	s|1e1.2o2|i	False	False	False	1	2	1	chr1	-	225592228-225592328;225592327-225592328	225592106-225592267;225592268-225592327;225592328-225592408	;;	;;	(225592268, 225592327)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/114_T4_1_T4_2.deltapsi_quantify_deltapsi.html#LBR
LBR	ENSG00000143815	ENSG00000143815:225592106-225592267:source	-0.0632487971366;0.382124761102;-0.279618198172	3.34512104331e-07;1.0;0.999950937636	0.099;0.602;0.298	0.025;0.975;0.025	t|1e0|2e1.1o2|2e2.1o1|i	False	True	True	2	3	1	chr1	-	225592228-225594366;225592228-225592328;225592267-225592268	225592106-225592267;225592268-225592327;225592328-225592408;225594264-225594534	;;;	;;;	(225592268, 225592327)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/114_T4_1_T4_2.deltapsi_quantify_deltapsi.html#LBR
HLA-DPB1	ENSG00000223865	ENSG00000223865:33052727-33053008:target	-0.080601073383;0.221063632161;-0.000167065661606;-0.0493573052393;-3.86732311665e-09	0.000929440511735;0.900912590125;1.01295048331e-14;1.52522701193e-05;3.89824945501e-18	0.118;0.759;0.028;0.093;0.025	0.025;0.975;0.025;0.025;0.025	t|1e1.1o1|1e2.1o1|1e3.2o4|1e3.4o4|i	True	False	True	4	4	1	chr6	+	33043918-33052727;33048712-33052727;33051771-33052727;33051791-33052727;33052726-33052727	33043703-33043918;33048449-33048712;33051291-33051791;33051291-33051791;33051792-33052726;33052727-33053008	;;;;;	;;;;;	(33051792, 33052726)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/185_T4_1_T4_2.deltapsi_quantify_deltapsi.html#HLA-DPB1
PYCR2	ENSG00000143811	ENSG00000143811:226110840-226111591:source	0.550875035559;-5.49037158997e-08;-0.548557465708	1.0;3.898335095e-18;1.0	0.438;0.025;0.560	0.975;0.025;0.025	t|1e0|2e1.1o1|2e2.1o1|i	False	True	True	2	3	1	chr1	-	226111471-226111744;226111471-226111611;226111591-226111592	226110840-226111591;226111592-226111610;226111611-226111700;226111744-226111978	;;;	;;;	(226111592, 226111610)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/114_T4_1_T4_2.deltapsi_quantify_deltapsi.html#PYCR2
UBXN2B	ENSG00000215114	ENSG00000215114:59323823-59324028:source	-0.366966514888;0.366966514888	0.998593552189;0.998593552189	0.804;0.196	0.446;0.554	s|1e1.1o1|1e2.1o2	False	False	True	2	3	0	chr8	+	59324028-59325858;59324028-59329409	59323823-59324028;59325858-59325930;59329409-59329512	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/184_T4_1_T4_2.deltapsi_quantify_deltapsi.html#UBXN2B
LA16c-431H6.6	ENSG00000261732	ENSG00000261732:1712491-1712672:source	0.337768822824;-0.337768822824	0.995598854598;0.995598854598	0.475;0.525	0.804;0.196	s|1e1.1o1|i	False	False	False	1	2	1	chr16	+	1712672-1712762;1712672-1712673	1712491-1712672;1712673-1712761;1712762-1712836	;;	;;	(1712673, 1712761)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/191_T4_1_T4_2.deltapsi_quantify_deltapsi.html#LA16c-431H6.6
LA16c-431H6.6	ENSG00000261732	ENSG00000261732:1712762-1712836:target	0.366712083139;-0.366712083139	0.999096707288;0.999096707288	0.478;0.522	0.836;0.164	t|1e1.1o1|i	False	False	False	1	2	1	chr16	+	1712672-1712762;1712761-1712762	1712491-1712672;1712673-1712761;1712762-1712836	;;	;;	(1712673, 1712761)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/191_T4_1_T4_2.deltapsi_quantify_deltapsi.html#LA16c-431H6.6
DNPEP	ENSG00000123992	ENSG00000123992:220250353-220250556:target	0.430910834914;-0.0111703346323;-0.383022422899	0.999999971282;4.13590567235e-10;0.999995370842	0.360;0.068;0.574	0.780;0.025;0.201	s|1e0|2e1.1o1|2e2.2o2|i	True	False	True	2	3	1	chr2	-	220250253-220250353;220249165-220250353;220250352-220250353	220249088-220249295;220249308-220250253;220250254-220250352;220250353-220250556	;;;	;;;	(220250254, 220250352)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/79_T4_1_T4_2.deltapsi_quantify_deltapsi.html#DNPEP
DNPEP	ENSG00000123992	ENSG00000123992:220249308-220250253:source	0.449968031846;-0.449968031846	0.999999996582;0.999999996582	0.328;0.672	0.767;0.233	t|1e1.2o2|i	False	False	False	1	2	1	chr2	-	220250253-220250353;220250253-220250254	220249308-220250253;220250254-220250352;220250353-220250556	;;	;;	(220250254, 220250352)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/79_T4_1_T4_2.deltapsi_quantify_deltapsi.html#DNPEP
DNPEP	ENSG00000123992	ENSG00000123992:220251614-220251702:source	0.175700737493;0.0295087020809;-0.238798781488	0.500507168929;0.00147812266071;0.97773555829	0.628;0.114;0.258	0.805;0.194;0.025	t|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr2	-	220251702-220251792;220251670-220251792;220251702-220251703	220251614-220251702;220251703-220251791;220251792-220251885;220251792-220251885	;;;	;;;	(220251703, 220251791)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/79_T4_1_T4_2.deltapsi_quantify_deltapsi.html#DNPEP
WBP1	ENSG00000239779	ENSG00000239779:74686339-74686689:source	-0.099193236499;-0.0255657673066;0.215138856674	0.0582453849152;0.00948141361423;0.78559174052	0.244;0.541;0.215	0.122;0.453;0.425	s|1e1.1o2|2e1.1o2|i	True	True	False	2	2	1	chr2	+	74686679-74686770;74686689-74686770;74686689-74686690	74686339-74686689;74686690-74686769;74686770-74686874;74686770-74686874	;;;	;;;	(74686690, 74686769)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/187_T4_1_T4_2.deltapsi_quantify_deltapsi.html#WBP1
PTK2B	ENSG00000120899	ENSG00000120899:27308266-27308412:target	0.278584891223;-0.278308517247;-1.29623677998e-09	0.992151635648;0.992371508169;3.89824606297e-18	0.695;0.304;0.025	0.966;0.033;0.025	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr8	+	27301788-27308266;27303436-27308266;27308265-27308266	27301723-27301788;27303311-27303436;27303437-27308265;27308266-27308412	;;;	;;;	(27303437, 27308265)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/75_T4_1_T4_2.deltapsi_quantify_deltapsi.html#PTK2B
PTK2B	ENSG00000120899	ENSG00000120899:27301723-27301788:source	-5.10791065211e-05;-1.83762854577e-06;0.281958295861;-0.248323010414	3.9665662203e-18;3.90076804114e-18;0.991147817848;0.9503201244	0.026;0.025;0.495;0.461	0.025;0.025;0.770;0.219	s|1e1.1o1|1e2.1o1|1e3.1o1|i	False	False	True	3	4	1	chr8	+	27301788-27301866;27301788-27303311;27301788-27308266;27301788-27301789	27301723-27301788;27301789-27301865;27301866-27301876;27303311-27303436;27308266-27308412	;;;;	;;;;	(27301789, 27301865)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/75_T4_1_T4_2.deltapsi_quantify_deltapsi.html#PTK2B
HNRNPA3	ENSG00000170144	ENSG00000170144:178081588-178081668:source	0.546155450963;-0.546027714392;-5.37168029814e-11	1.0;1.0;3.89824445335e-18	0.339;0.661;0.025	0.871;0.128;0.025	s|1e1.1o1|1e2.1o2|i	False	False	True	2	3	1	chr2	+	178081668-178082433;178081668-178083765;178081668-178081669	178081588-178081668;178081669-178082432;178082433-178082573;178083765-178083887	;;;	;;;	(178081669, 178082432)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/150_T4_1_T4_2.deltapsi_quantify_deltapsi.html#HNRNPA3
CCDC88B	ENSG00000168071	ENSG00000168071:64122666-64122872:target	-0.162870519566;-0.0106974086461;0.202446952452	0.402022262922;8.96411691978e-12;0.709350148428	0.407;0.068;0.528	0.242;0.027;0.726	t|1e1.1o1|1e2.1o2|1e2.2o2|2e0	True	True	True	3	3	0	chr11	+	64121285-64122666;64121500-64122666;64121642-64122666	64121187-64121285;64121476-64121642;64121476-64121642;64122666-64122872	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/147_T4_1_T4_2.deltapsi_quantify_deltapsi.html#CCDC88B
CCDC88B	ENSG00000168071	ENSG00000168071:64121187-64121285:source	0.205331482353;-0.205331482353	0.768293777153;0.768293777153	0.663;0.337	0.863;0.137	s|1e1.1o1|1e2.1o2	False	False	True	2	3	0	chr11	+	64121285-64121476;64121285-64122666	64121187-64121285;64121476-64121642;64122666-64122872	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/147_T4_1_T4_2.deltapsi_quantify_deltapsi.html#CCDC88B
PTAR1	ENSG00000188647	ENSG00000188647:72333566-72333600:source	-0.307084752951;0.307084752951	0.997499456302;0.997499456302	0.356;0.644	0.056;0.944	t|1e1.1o2|1e2.1o1	False	False	True	2	3	1	chr9	-	72333600-72347055;72333600-72338242	72333566-72333600;72338242-72338546;72346848-72347268	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/171_T4_1_T4_2.deltapsi_quantify_deltapsi.html#PTAR1
PTAR1	ENSG00000188647	ENSG00000188647:72346848-72347268:target	0.314318342225;-0.314318342225	0.99865762628;0.99865762628	0.654;0.346	0.960;0.040	s|1e1.1o2|1e2.1o1|2e0	True	False	True	2	3	1	chr9	-	72338546-72347055;72333600-72347055	72333566-72333600;72338242-72338546;72346848-72347268	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/171_T4_1_T4_2.deltapsi_quantify_deltapsi.html#PTAR1
PTAR1	ENSG00000188647	ENSG00000188647:72356432-72356774:target	-0.359289252464;0.359289252464	0.999794527246;0.999794527246	0.499;0.501	0.148;0.852	s|1e1.1o1|1e2.2o2|2e0	True	False	True	2	3	1	chr9	-	72355692-72356708;72349170-72356708	72349066-72349174;72355637-72355692;72356432-72356774	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/171_T4_1_T4_2.deltapsi_quantify_deltapsi.html#PTAR1
RGCC	ENSG00000102760	ENSG00000102760:42032421-42032606:source	-3.30506989996e-12;-0.00439448795865;7.66418832673e-16;0.224471390509;-0.000131753278651;-0.150288140304	3.89824428391e-18;9.77619054329e-18;3.89824427948e-18;0.895401412598;4.07447283546e-18;0.24785511764	0.025;0.055;0.025;0.453;0.027;0.446	0.025;0.025;0.025;0.671;0.025;0.298	s|1e0|1e1.1o3|1e1.2o3|1e1.3o3|1e2.1o2|1e2.2o2|i	False	True	True	5	3	1	chr13	+	42032606-42033108;42032606-42033180;42032606-42033184;42032606-42040959;42032606-42040965;42032606-42032607	42032421-42032606;42032607-42033107;42033108-42033375;42033108-42033375;42033108-42033375;42040959-42041066;42040959-42041066	;;;;;;	;;;;;;	(42032607, 42033107)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/43_T4_1_T4_2.deltapsi_quantify_deltapsi.html#RGCC
RGCC	ENSG00000102760	ENSG00000102760:42040959-42041066:target	0.227183602288;4.36285152932e-09;-0.0406303460526;7.77156117238e-16;7.77156117238e-16;7.77156117238e-16;-7.91618470137e-12;-0.190873960365	0.942673488763;3.89825019766e-18;5.82469902896e-17;3.89824427948e-18;3.89824427948e-18;3.89824427948e-18;3.89824429007e-18;0.684071750112	0.231;0.025;0.074;0.025;0.025;0.025;0.025;0.666	0.452;0.025;0.025;0.025;0.025;0.025;0.025;0.480	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|2e0|2e1.1o1|i	True	True	True	7	7	1	chr13	+	42032606-42040959;42033375-42040959;42036255-42040959;42037449-42040959;42038316-42040959;42039343-42040959;42032606-42040965;42040958-42040959	42032421-42032606;42032421-42032606;42033108-42033375;42036245-42036255;42037439-42037449;42038251-42038316;42039333-42039343;42039344-42040958;42040959-42041066	;;;;;;;;	;;;;;;;;	(42039344, 42040958)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/43_T4_1_T4_2.deltapsi_quantify_deltapsi.html#RGCC
TPP2	ENSG00000134900	ENSG00000134900:103297259-103297359:source	-0.619860300858;0.619860300858	1.0;1.0	0.975;0.025	0.371;0.629	s|1e1.1o1|i	False	False	False	1	2	1	chr13	+	103297359-103298644;103297359-103297360	103297259-103297359;103297360-103298643;103298644-103298740	;;	;;	(103297360, 103298643)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/96_T4_1_T4_2.deltapsi_quantify_deltapsi.html#TPP2
TPP2	ENSG00000134900	ENSG00000134900:103301758-103301836:source	-2.76073427893e-05;-0.265498683488;0.283589080473;8.41565639724e-15	3.93520577858e-18;0.987040183888;0.99644088261;3.89824427949e-18	0.025;0.492;0.478;0.025	0.025;0.233;0.754;0.025	s|1e1.1o2|1e1.2o2|1e2.2o2|i	False	True	True	3	3	1	chr13	+	103301836-103303689;103301836-103303709;103301836-103309406;103301836-103301837	103301758-103301836;103301837-103303688;103303689-103303747;103303689-103303747;103309332-103309557	;;;;	;;;;	(103301837, 103303688)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/96_T4_1_T4_2.deltapsi_quantify_deltapsi.html#TPP2
TPP2	ENSG00000134900	ENSG00000134900:103289432-103289589:target	0.552503497532;-0.55254665481;5.57701186797e-11	1.0;1.0;3.89824456482e-18	0.228;0.771;0.025	0.767;0.232;0.025	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr13	+	103288742-103289432;103289113-103289432;103289431-103289432	103288574-103288742;103289045-103289113;103289114-103289431;103289432-103289589	;;;	;;;	(103289114, 103289431)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/96_T4_1_T4_2.deltapsi_quantify_deltapsi.html#TPP2
TPP2	ENSG00000134900	ENSG00000134900:103288574-103288742:source	-0.450407630394;0.450407630394	0.999999999993;0.999999999993	0.831;0.169	0.391;0.609	s|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr13	+	103288742-103289045;103288742-103289432	103288574-103288742;103289045-103289113;103289432-103289589	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/96_T4_1_T4_2.deltapsi_quantify_deltapsi.html#TPP2
TPP2	ENSG00000134900	ENSG00000134900:103298644-103298740:target	-0.515242735218;0.515242735218	1.0;1.0	0.975;0.025	0.473;0.527	t|1e1.1o1|i	False	False	False	1	2	1	chr13	+	103297359-103298644;103298643-103298644	103297259-103297359;103297360-103298643;103298644-103298740	;;	;;	(103297360, 103298643)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/96_T4_1_T4_2.deltapsi_quantify_deltapsi.html#TPP2
TPP2	ENSG00000134900	ENSG00000134900:103309332-103309557:target	0.245012357818;-0.221538831003;-4.23919056806e-06;9.1528006223e-15;-6.29039546674e-13;7.0974184864e-15	0.937585342795;0.847923213287;3.90391447917e-18;3.8982442795e-18;3.89824428036e-18;3.8982442795e-18	0.532;0.442;0.025;0.025;0.025;0.025	0.770;0.225;0.025;0.025;0.025;0.025	t|1e0|2e1.1o1|2e2.1o1|2e3.1o1|2e4.1o2|2e4.2o2|i	True	True	True	5	5	1	chr13	+	103301836-103309406;103303747-103309406;103305690-103309406;103307357-103309406;103307476-103309406;103309331-103309332	103301758-103301836;103303689-103303747;103305674-103305690;103307292-103307476;103307292-103307476;103307477-103309331;103309332-103309557	;;;;;;	;;;;;;	(103307477, 103309331)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/96_T4_1_T4_2.deltapsi_quantify_deltapsi.html#TPP2
NR1H2	ENSG00000131408	ENSG00000131408:50881779-50882053:target	-0.151991409264;1.88740131236e-09;0.24695636827;-0.0795548642669	0.0806760746873;3.89824683928e-18;0.961708222674;0.0154010093875	0.176;0.025;0.471;0.350	0.028;0.025;0.712;0.244	t|1e1.2o2|1e2.2o3|1e2.3o3|i	True	False	True	3	3	1	chr19	+	50881127-50881779;50881569-50881779;50881696-50881779;50881778-50881779	50880990-50881127;50881406-50881696;50881406-50881696;50881697-50881778;50881779-50882053	;;;;	;;;;	(50881697, 50881778)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/89_T4_1_T4_2.deltapsi_quantify_deltapsi.html#NR1H2
NR1H2	ENSG00000131408	ENSG00000131408:50880990-50881127:source	0.277045844318;-0.27758665855;4.35227120686e-11	0.997447722988;0.997438080137;3.89824435421e-18	0.675;0.325;0.025	0.944;0.054;0.025	s|1e0|2e1.1o1|2e2.1o1|i	True	False	True	2	3	1	chr19	+	50881127-50881406;50881127-50881779;50881127-50881128	50880990-50881127;50881128-50881405;50881406-50881696;50881779-50882053	;;;	;;;	(50881128, 50881405)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/89_T4_1_T4_2.deltapsi_quantify_deltapsi.html#NR1H2
CARS2	ENSG00000134905	ENSG00000134905:111298277-111298723:target	-0.240460855121;0.24229166766;-1.02719846487e-07;-6.57776555524e-08	0.93300662244;0.933245243807;8.08920375633e-18;5.71108115715e-18	0.263;0.733;0.025;0.025	0.029;0.970;0.025;0.025	s|1e1.3o4|1e1.4o4|1e2.1o1|2e0|i	True	True	True	3	3	1	chr13	-	111296953-111298314;111296830-111298314;111294844-111298314;111298276-111298277	111294662-111294844;111296732-111297980;111296732-111297980;111297981-111298276;111298277-111298723	;;;;	;;;;	(111297981, 111298276)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/96_T4_1_T4_2.deltapsi_quantify_deltapsi.html#CARS2
CARS2	ENSG00000134905	ENSG00000134905:111296732-111297980:target	-0.20118892234;0.20118892234	0.691030347902;0.691030347902	0.818;0.182	0.620;0.380	s|1e0|2e1.1o1|2e2.1o1	True	False	True	2	3	0	chr13	-	111296529-111296732;111294868-111296732	111294858-111294868;111296412-111296529;111296732-111297980	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/96_T4_1_T4_2.deltapsi_quantify_deltapsi.html#CARS2
CARS2	ENSG00000134905	ENSG00000134905:111294858-111294868:source	0.3029750957;-0.294743548863;-3.36480947023e-06	0.986562178913;0.980178055794;1.25461254186e-16	0.229;0.761;0.025	0.525;0.473;0.025	t|1e1.2o2|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr13	-	111294868-111296732;111294868-111296412;111294868-111295068	111294858-111294868;111295068-111295078;111296412-111296529;111296732-111297980	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/96_T4_1_T4_2.deltapsi_quantify_deltapsi.html#CARS2
CARS2	ENSG00000134905	ENSG00000134905:111296732-111297980:source	-0.239558607091;0.240526821202;-8.91851298975e-08	0.928656535561;0.928787229325;6.99761657082e-18	0.263;0.735;0.025	0.029;0.970;0.025	t|1e0|2e0|3e1.1o2|4e1.1o2|i	True	True	False	2	2	1	chr13	-	111296953-111298314;111296830-111298314;111297980-111297981	111296732-111297980;111297981-111298276;111298277-111298723;111298277-111298723	;;;	;;;	(111297981, 111298276)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/96_T4_1_T4_2.deltapsi_quantify_deltapsi.html#CARS2
PPP4R2	ENSG00000163605	ENSG00000163605:73113154-73113297:target	-0.289165386649;0.328769211405;-0.0064666623346;1.84943942834e-08	0.985062491357;0.996544500923;1.48347744933e-06;4.20334616745e-17	0.354;0.567;0.079;0.025	0.072;0.887;0.038;0.025	t|1e1.1o2|1e2.1o1|2e0|3e2.1o1|i	True	True	True	3	3	1	chr3	+	73110211-73113154;73112898-73113154;73112898-73113216;73113153-73113154	73110174-73110605;73112824-73112898;73112824-73112898;73112899-73113153;73113154-73113297	;;;;	;;;;	(73112899, 73113153)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/137_T4_1_T4_2.deltapsi_quantify_deltapsi.html#PPP4R2
CAPN7	ENSG00000131375	ENSG00000131375:15281980-15282124:source	0.261538706744;-0.12227271533;-0.0136040998988;-0.0587790065591	0.985433065673;0.0384545646186;1.1922021296e-13;6.50797899308e-06	0.657;0.167;0.068;0.114	0.912;0.039;0.025;0.027	s|1e0|2e1.1o1|2e2.1o1|2e3.1o1|2e4.2o2	True	False	True	4	5	1	chr3	+	15282124-15282261;15282124-15283685;15282124-15287033;15282124-15288239	15281980-15282124;15282261-15282360;15283685-15283760;15287033-15287178;15287394-15288301	;;;;	;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/89_T4_1_T4_2.deltapsi_quantify_deltapsi.html#CAPN7
CAPN7	ENSG00000131375	ENSG00000131375:15283685-15283760:source	0.348609047422;-0.348609047422	0.999962750592;0.999962750592	0.548;0.452	0.888;0.112	s|1e1.1o1|1e2.2o2	False	False	True	2	3	1	chr3	+	15283760-15287033;15283760-15288239	15283685-15283760;15287033-15287178;15287394-15288301	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/89_T4_1_T4_2.deltapsi_quantify_deltapsi.html#CAPN7
CAPN7	ENSG00000131375	ENSG00000131375:15283685-15283760:target	-0.167161651611;-0.125757143293;0.314490773049	0.394664745455;0.232315116118;0.998796530365	0.208;0.545;0.248	0.044;0.398;0.554	t|1e1.2o2|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr3	+	15282124-15283685;15282360-15283685;15283095-15283685	15281980-15282124;15282261-15282360;15282960-15283095;15283685-15283760	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/89_T4_1_T4_2.deltapsi_quantify_deltapsi.html#CAPN7
