#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	T4_N E(PSI)	T4_CM E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
SUN1	ENSG00000164828	ENSG00000164828:891187-891680:target	1.71866042143e-10;1.71866042143e-10;0.309491629966;0.13482209309;-0.463873558206;7.07429754983e-05	4.52363748173e-18;4.52363748173e-18;0.999512924862;0.0430905049539;1.0;6.54733575211e-07	0.025;0.025;0.123;0.025;0.576;0.292	0.025;0.025;0.425;0.157;0.124;0.293	t|1e0|2e0|2e1.5o5|2e2.2o6|2e3.1o1|2e4.1o1|2e5.2o2|i	False	True	True	5	6	1	chr7	+	881767-891587;883157-891587;888252-891587;889240-891587;891119-891587;891186-891187	881453-881767;882978-883509;888141-888252;889157-889240;890804-891119;891120-891186;891187-891680	;;;;;;	;;;;;;	(891120, 891186)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/165_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#SUN1
SUN1	ENSG00000164828	ENSG00000164828:890804-891119:source	-0.421970628674;0.421970628674	0.999998344548;0.999998344548	0.627;0.373	0.216;0.784	s|1e0|2e1.2o2|i	True	False	False	1	2	1	chr7	+	891119-891587;891119-891120	890804-891119;891120-891186;891187-891680	;;	;;	(891120, 891186)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/165_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#SUN1
SUN1	ENSG00000164828	ENSG00000164828:933377-933452:target	0.547994022354;-0.547994022354	1.0;1.0	0.441;0.559	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr7	+	932055-933377;933376-933377	931915-932055;932056-933376;933377-933452	;;	;;	(932056, 933376)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/165_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#SUN1
SUN1	ENSG00000164828	ENSG00000164828:891187-891680:source	0.362519976216;-0.362519976216	1.0;1.0	0.622;0.378	0.975;0.025	s|1e1.3o3|i	False	False	False	1	2	1	chr7	+	891680-892246;891680-891681	891187-891680;891681-891828;891829-892410	;;	;;	(891681, 891828)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/165_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#SUN1
SUN1	ENSG00000164828	ENSG00000164828:891829-892410:target	0.396378800227;-0.396378800227	1.0;1.0	0.589;0.411	0.975;0.025	t|1e0|2e0|3e1.1o1|i	False	True	False	1	2	1	chr7	+	891680-892246;891828-891829	891187-891680;891681-891828;891829-892410	;;	;;	(891681, 891828)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/165_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#SUN1
SUN1	ENSG00000164828	ENSG00000164828:931915-932055:source	0.267031565678;-0.267031565678	0.999985031654;0.999985031654	0.715;0.285	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr7	+	932055-933377;932055-932056	931915-932055;932056-933376;933377-933452	;;	;;	(932056, 933376)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/165_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#SUN1
CLDND1	ENSG00000080822	ENSG00000080822:98240174-98240286:source	0.24759882479;7.80851921857e-16;-3.8556145907e-10;7.28080506494e-05;7.80171241888e-16;7.77156117238e-16;-0.233251204945	0.988365558349;4.52363713957e-18;4.52363884668e-18;4.7256705532e-18;4.52363713957e-18;4.52363713957e-18;0.993294726043	0.702;0.025;0.025;0.025;0.025;0.025;0.252	0.943;0.025;0.025;0.027;0.025;0.025;0.025	t|1e1.1o1|1e2.1o1|1e3.1o1|2e1.1o1|2e3.1o1|3e3.1o1|i	True	True	True	6	4	1	chr3	-	98240286-98241693;98240286-98241386;98240286-98240497;98240281-98241693;98240281-98240497;98240221-98240497;98240286-98240287	98240174-98240286;98240287-98240496;98240497-98241358;98240497-98241358;98240497-98241358;98241386-98241598;98241693-98241910;98241693-98241910	;;;;;;;	;;;;;;;	(98240287, 98240496)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/27_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#CLDND1
SKIL	ENSG00000136603	ENSG00000136603:170075466-170075644:source	-0.37639138806;2.8235964487e-05;0.34851981865	0.99999999998;4.58498147091e-18;0.999999999984	0.975;0.025;0.025	0.608;0.026;0.365	s|1e1.2o2|2e1.2o2|i	True	True	False	2	2	1	chr3	+	170075551-170077487;170075644-170077487;170075644-170075645	170075466-170075644;170075645-170076296;170077411-170078001;170077411-170078001	;;;	;;;	(170075645, 170076296)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/114_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#SKIL
MTR	ENSG00000116984	ENSG00000116984:237057491-237057857:target	-0.0372165587166;0.469476362798;-0.391866587079	1.36258318876e-16;1.0;1.0	0.076;0.516;0.407	0.026;0.974;0.025	t|1e1.1o1|2e0|3e1.1o1|i	True	True	False	2	2	1	chr1	+	237054629-237057491;237054629-237057657;237057490-237057491	237054433-237054629;237054433-237054629;237054630-237057490;237057491-237057857	;;;	;;;	(237054630, 237057490)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/79_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#MTR
MTR	ENSG00000116984	ENSG00000116984:237016248-237016388:target	-0.058905439918;-0.197211598891;0.280689832426	4.13222610403e-06;0.668784457751;0.992626582708	0.126;0.356;0.518	0.041;0.163;0.792	t|1e1.2o2|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr1	+	237001899-237016248;237013823-237016248;237015937-237016248	237001714-237001899;237013644-237013823;237015821-237015937;237016248-237016388	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/79_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#MTR
MTR	ENSG00000116984	ENSG00000116984:237054433-237054629:source	-0.0370538577778;0.467435341;-0.390155706065	7.78031052669e-17;1.0;1.0	0.076;0.518;0.405	0.026;0.974;0.025	s|1e1.1o3|1e1.3o3|i	False	True	False	2	2	1	chr1	+	237054629-237057491;237054629-237057657;237054629-237054630	237054433-237054629;237054630-237057490;237057491-237057857;237057491-237057857	;;;	;;;	(237054630, 237057490)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/79_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#MTR
MTR	ENSG00000116984	ENSG00000116984:237013644-237013823:source	0.239449528039;-0.239449528039	0.901333992261;0.901333992261	0.563;0.437	0.796;0.204	s|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr1	+	237013823-237015821;237013823-237016248	237013644-237013823;237015821-237015937;237016248-237016388	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/79_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#MTR
SURF6	ENSG00000148296	ENSG00000148296:136201228-136201437:target	0.263230316771;0.125722367478;-0.390965661031	0.941416741589;0.241790985536;0.999999999999	0.408;0.186;0.406	0.664;0.334;0.025	s|1e1.1o1|1e2.2o2|i	False	False	True	2	3	1	chr9	-	136200642-136201228;136199596-136201228;136201227-136201228	136199384-136199775;136200554-136200642;136200643-136201227;136201228-136201437	;;;	;;;	(136200643, 136201227)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/138_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#SURF6
SURF6	ENSG00000148296	ENSG00000148296:136200554-136200642:source	0.652114306155;-0.652114306155	1.0;1.0	0.339;0.661	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr9	-	136200642-136201228;136200642-136200643	136200554-136200642;136200643-136201227;136201228-136201437	;;	;;	(136200643, 136201227)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/138_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#SURF6
GTF3A	ENSG00000122034	ENSG00000122034:28006681-28006941:source	0.247642871053;-0.247642871053	0.999879215489;0.999879215489	0.734;0.266	0.975;0.025	s|1e0|2e1.1o1|i	True	False	False	1	2	1	chr13	+	28006941-28008276;28006941-28006942	28006681-28006941;28006942-28008049;28008276-28008356	;;	;;	(28006942, 28008049)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/87_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#GTF3A
GTF3A	ENSG00000122034	ENSG00000122034:27999548-28000748:source	0.0371941263761;0.178087173261;0.0545113213369;7.34353994458e-05;-0.351512249519	0.016968975918;0.527138241098;4.21346877854e-05;5.66534203543e-16;0.999999999782	0.236;0.358;0.025;0.025;0.368	0.334;0.539;0.099;0.027;0.025	s|1e1.1o1|2e1.1o1|3e1.1o1|4e1.1o1|i	True	True	False	4	2	1	chr13	+	28000478-28001229;28000563-28001229;28000616-28001229;28000748-28001229;28000748-28000749	27999548-28000748;28000749-28001228;28001229-28001329;28001229-28001329;28001229-28001329;28001229-28001329	;;;;;	;;;;;	(28000749, 28001228)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/87_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#GTF3A
PAXIP1	ENSG00000157212	ENSG00000157212:154738073-154738135:source	0.519449112729;-0.519449112729	1.0;1.0	0.469;0.531	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr7	-	154738135-154738222;154738135-154738136	154738073-154738135;154738136-154738221;154738222-154738297	;;	;;	(154738136, 154738221)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/149_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#PAXIP1
PAXIP1	ENSG00000157212	ENSG00000157212:154738222-154738297:target	0.321717951741;-0.321717951741	0.999918114411;0.999918114411	0.661;0.339	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr7	-	154738135-154738222;154738221-154738222	154738073-154738135;154738136-154738221;154738222-154738297	;;	;;	(154738136, 154738221)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/149_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#PAXIP1
PAXIP1	ENSG00000157212	ENSG00000157212:154738222-154738297:source	0.345974755904;-0.345974755904	0.99999919331;0.99999919331	0.638;0.362	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr7	-	154738297-154738389;154738297-154738298	154738222-154738297;154738298-154738388;154738389-154738523	;;	;;	(154738298, 154738388)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/149_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#PAXIP1
PAXIP1	ENSG00000157212	ENSG00000157212:154738389-154738523:target	0.424847519255;-0.424847519255	0.999999999881;0.999999999881	0.561;0.439	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr7	-	154738297-154738389;154738388-154738389	154738222-154738297;154738298-154738388;154738389-154738523	;;	;;	(154738298, 154738388)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/149_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#PAXIP1
ATP2B1	ENSG00000070961	ENSG00000070961:89992894-89993076:source	3.21634442493e-05;-0.223694334788;0.2018587337	2.9886120033e-16;0.814661698194;0.685298914809	0.025;0.332;0.666	0.026;0.114;0.865	t|1e1.1o1|1e2.1o1|1e3.2o2	False	False	True	3	4	1	chr12	-	89993076-89997932;89993076-89996820;89993076-89995103	89992894-89993076;89995103-89995210;89996820-89997031;89997932-89998123	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/20_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#ATP2B1
SIRT7	ENSG00000187531	ENSG00000187531:79872842-79873388:target	0.383347489835;-0.383347489835	1.0;1.0	0.601;0.399	0.975;0.025	s|1e1.2o3|2e0|3e0|4e0|i	True	False	False	1	2	1	chr17	-	79872578-79873316;79872841-79872842	79872480-79872602;79872603-79872841;79872842-79873388	;;	;;	(79872603, 79872841)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/203_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#SIRT7
SIRT7	ENSG00000187531	ENSG00000187531:79875239-79875690:target	0.00354512957273;0.472487853953;0.000178137770616;-0.526952051101	1.36466946092e-09;0.999999999975;3.90019682643e-14;1.0	0.025;0.451;0.025;0.539	0.057;0.912;0.029;0.025	s|1e1.3o3|1e2.3o3|2e2.3o3|3e0|4e0|i	True	True	True	3	3	1	chr17	-	79874015-79875491;79873557-79875491;79873557-79875364;79875238-79875239	79873487-79873847;79873487-79873847;79873934-79875029;79875030-79875238;79875239-79875690	;;;;	;;;;	(79875030, 79875238)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/203_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#SIRT7
SIRT7	ENSG00000187531	ENSG00000187531:79872480-79872602:source	0.292605510415;-0.292605510415	0.999992010501;0.999992010501	0.690;0.310	0.975;0.025	t|1e0|2e1.1o4|3e0|i	False	True	False	1	2	1	chr17	-	79872578-79873316;79872602-79872603	79872480-79872602;79872603-79872841;79872842-79873388	;;	;;	(79872603, 79872841)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/203_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#SIRT7
WRAP73	ENSG00000116213	ENSG00000116213:3551480-3551638:source	1.13154397555e-06;0.30477891391;-0.299603565935	6.21966324296e-18;0.99999422947;0.999995883707	0.025;0.678;0.317	0.025;0.975;0.025	t|1e1.1o1|1e2.2o2|i	False	False	True	2	3	1	chr1	-	3551638-3552508;3551638-3551724;3551638-3551639	3551480-3551638;3551639-3551723;3551724-3552014;3552508-3552594	;;;	;;;	(3551639, 3551723)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/78_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#WRAP73
WRAP73	ENSG00000116213	ENSG00000116213:3552508-3552594:source	0.556220935407;-0.556220935407	1.0;1.0	0.433;0.567	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr1	-	3552594-3553559;3552594-3552595	3552508-3552594;3552595-3553558;3553559-3553662	;;	;;	(3552595, 3553558)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/78_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#WRAP73
WRAP73	ENSG00000116213	ENSG00000116213:3553559-3553662:target	0.544773505162;0.00136421772951;-0.546011953839	0.999999999999;1.62356130816e-06;1.0	0.379;0.067;0.557	0.910;0.088;0.025	s|1e1.1o1|1e2.3o3|i	False	False	True	2	3	1	chr1	-	3552594-3553559;3551858-3553559;3553558-3553559	3551724-3552014;3552508-3552594;3552595-3553558;3553559-3553662	;;;	;;;	(3552595, 3553558)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/78_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#WRAP73
KIAA0922	ENSG00000121210	ENSG00000121210:154523107-154523490:target	0.311788132266;-1.72294067442e-09;-0.295216452091	0.999999999983;4.52364113224e-18;0.999999998686	0.671;0.025;0.313	0.975;0.025;0.025	t|1e0|2e1.1o1|2e2.1o1|i	False	True	True	2	3	1	chr4	+	154519884-154523304;154522912-154523304;154523106-154523107	154519742-154519884;154522902-154522912;154522913-154523106;154523107-154523490	;;;	;;;	(154522913, 154523106)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/85_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#KIAA0922
KIAA0922	ENSG00000121210	ENSG00000121210:154519742-154519884:source	0.409927047384;-0.409927047384	1.0;1.0	0.575;0.425	0.975;0.025	s|1e1.2o2|i	False	False	False	1	2	1	chr4	+	154519884-154523304;154519884-154519885	154519742-154519884;154519885-154522901;154523107-154523490	;;	;;	(154519885, 154522901)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/85_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#KIAA0922
ANKFY1	ENSG00000185722	ENSG00000185722:4067201-4071205:source	0.483516962062;-0.0129557768851;-0.00136325805045;-0.370398875726	0.999999999989;9.90297663861e-08;1.37647397221e-12;0.999999999988	0.460;0.107;0.044;0.386	0.931;0.044;0.026;0.025	t|1e1.1o2|2e2.2o6|2e2.3o6|i	True	True	True	3	3	1	chr17	-	4071205-4072492;4070487-4071121;4070487-4070629;4071205-4071206	4067201-4071205;4071206-4071444;4072107-4072582	;;	;;	(4071206, 4071444)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/202_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#ANKFY1
ANKFY1	ENSG00000185722	ENSG00000185722:4072107-4072582:target	0.247471744505;4.13618304812e-07;-0.246015177613	0.989864038699;1.00870671106e-15;0.988584730473	0.734;0.025;0.265	0.975;0.025;0.025	s|1e2.1o2|2e1.1o1|i	True	False	True	2	3	1	chr17	-	4071205-4072492;4071486-4072107;4072106-4072107	4067201-4071205;4071445-4071486;4071487-4072106;4072107-4072582	;;;	;;;	(4071487, 4072106)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/202_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#ANKFY1
RBM33	ENSG00000184863	ENSG00000184863:155567687-155574179:target	0.350975130296;6.74009666574e-15;-0.340903345467	1.0;4.52363713958e-18;1.0	0.633;0.025;0.357	0.975;0.025;0.025	t|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr7	+	155567341-155567687;155567341-155567792;155567686-155567687	155567253-155567341;155567253-155567341;155567342-155567686;155567687-155574179	;;;	;;;	(155567342, 155567686)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/200_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#RBM33
RBM33	ENSG00000184863	ENSG00000184863:155567253-155567341:source	0.229830338715;-2.57445027653e-13;-0.217442128248	0.994477583801;4.5236371401e-18;0.974175878392	0.751;0.025;0.237	0.975;0.025;0.025	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr7	+	155567341-155567687;155567341-155567792;155567341-155567342	155567253-155567341;155567342-155567686;155567687-155574179;155567687-155574179	;;;	;;;	(155567342, 155567686)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/200_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#RBM33
RBM33	ENSG00000184863	ENSG00000184863:155567253-155567341:target	0.212718883151;-0.212718883151	0.965466184329;0.965466184329	0.768;0.232	0.975;0.025	t|1e1.2o3|i	False	False	False	1	2	1	chr7	+	155559349-155567253;155567252-155567253	155559161-155559590;155559591-155567252;155567253-155567341	;;	;;	(155559591, 155567252)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/200_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#RBM33
NSUN5P1	ENSG00000223705	ENSG00000223705:75044398-75044512:target	-0.375601478741;0.375601478741	0.999966050577;0.999966050577	0.818;0.182	0.452;0.548	t|1e1.1o2|i	False	False	False	1	2	1	chr7	+	75044301-75044398;75044397-75044398	75044163-75044302;75044303-75044397;75044398-75044512	;;	;;	(75044303, 75044397)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/222_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#NSUN5P1
NSUN5P1	ENSG00000223705	ENSG00000223705:75044163-75044302:target	-0.000110802167825;1.19775902127e-08;-0.250953976187;0.000397734123715;0.24709216134	2.16795376505e-10;4.52366098505e-18;0.99973244729;2.44874756166e-16;0.965397171839	0.146;0.025;0.270;0.025;0.554	0.145;0.025;0.025;0.033;0.794	t|1e1.1o1|1e2.1o2|1e3.1o1|1e4.1o1|i	False	False	True	4	5	1	chr7	+	75039743-75044163;75040009-75044163;75042210-75044163;75044076-75044163;75044162-75044163	75039605-75039743;75039889-75040117;75042067-75042210;75043758-75044076;75044077-75044162;75044163-75044302	;;;;;	;;;;;	(75044077, 75044162)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/222_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#NSUN5P1
TP53BP1	ENSG00000067369	ENSG00000067369:43701095-43701294:source	0.256646731817;-0.256646731817	0.99248609903;0.99248609903	0.725;0.275	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr15	-	43701294-43701845;43701294-43701295	43701095-43701294;43701295-43701844;43701845-43701939	;;	;;	(43701295, 43701844)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/17_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#TP53BP1
TP53BP1	ENSG00000067369	ENSG00000067369:43701095-43701294:target	0.213458461636;-0.213458461636	0.902260861087;0.902260861087	0.767;0.233	0.975;0.025	s|1e0|2e1.1o1|i	True	False	False	1	2	1	chr15	-	43700286-43701095;43701094-43701095	43700141-43700286;43700287-43701094;43701095-43701294	;;	;;	(43700287, 43701094)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/17_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#TP53BP1
TP53BP1	ENSG00000067369	ENSG00000067369:43699407-43699768:source	0.454910977886;-0.454910977886	1.0;1.0	0.531;0.469	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr15	-	43699768-43700141;43699768-43699769	43699407-43699768;43699769-43700140;43700141-43700286	;;	;;	(43699769, 43700140)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/17_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#TP53BP1
TP53BP1	ENSG00000067369	ENSG00000067369:43700141-43700286:target	0.388215708605;-0.388215708605	0.999999999493;0.999999999493	0.596;0.404	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr15	-	43699768-43700141;43700140-43700141	43699407-43699768;43699769-43700140;43700141-43700286	;;	;;	(43699769, 43700140)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/17_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#TP53BP1
CHPF2	ENSG00000033100	ENSG00000033100:150932417-150932714:source	0.00859375381383;0.318376711288;-0.00120247786703;-0.319370769605	0.000257365338682;0.998933402627;6.92046480712e-18;0.999999989571	0.283;0.334;0.043;0.336	0.333;0.644;0.025;0.025	s|1e1.1o1|1e2.1o1|2e2.1o1|i	True	True	True	3	3	1	chr7	+	150932698-150933494;150932698-150934460;150932714-150934460;150932714-150932715	150932417-150932714;150932715-150933493;150933494-150933676;150934460-150935908;150934460-150935908	;;;;	;;;;	(150932715, 150933493)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/8_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#CHPF2
CHPF2	ENSG00000033100	ENSG00000033100:150933494-150933676:target	0.463912909737;-0.463912909737	1.0;1.0	0.523;0.477	0.975;0.025	t|1e1.1o2|i	False	False	False	1	2	1	chr7	+	150932698-150933494;150933493-150933494	150932417-150932714;150932715-150933493;150933494-150933676	;;	;;	(150932715, 150933493)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/8_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#CHPF2
CHPF2	ENSG00000033100	ENSG00000033100:150934460-150935908:target	0.000845155233232;0.211101558532;-0.00534102569205;0.00101239871388;-1.27413941928e-05;-0.177104010012	6.30173963027e-18;0.758586643756;4.39440630898e-13;1.2417208964e-06;4.54880196729e-18;0.452316049843	0.025;0.428;0.061;0.281;0.025;0.198	0.039;0.634;0.025;0.293;0.025;0.025	t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|1e4.1o1|i	True	False	True	5	5	1	chr7	+	150931360-150934460;150932698-150934460;150932714-150934460;150933676-150934460;150934258-150934460;150934459-150934460	150931172-150931360;150932417-150932714;150932417-150932714;150933494-150933676;150934042-150934258;150934259-150934459;150934460-150935908	;;;;;;	;;;;;;	(150934259, 150934459)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/8_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#CHPF2
OSBPL9	ENSG00000117859	ENSG00000117859:52210762-52211303:target	-0.0164060010077;1.25815481012e-07;1.47915291587e-07;0.208935360297;-0.0231889423463;-0.00399532589093;-8.29799811496e-06	0.0115038436656;8.66622787795e-16;8.66623128455e-16;0.708874209801;0.000139096108621;1.25282064294e-10;4.01947946375e-13	0.582;0.025;0.025;0.190;0.132;0.061;0.025	0.500;0.025;0.025;0.398;0.059;0.030;0.025	t|1e0|2e1.1o1|2e2.1o1|2e3.1o1|2e4.1o1|2e5.1o1|2e6.1o1|2e7.1o1|3e0	False	True	True	7	8	1	chr1	+	52179751-52211208;52195050-52211208;52195381-52211208;52195673-52211208;52195796-52211208;52197655-52211208;52205883-52211208	52179675-52179751;52194975-52195050;52195272-52195381;52195480-52195673;52195706-52195796;52197645-52197655;52205815-52205883;52210762-52211303	;;;;;;;	;;;;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/81_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#OSBPL9
