#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	T4_N E(PSI)	T4_R E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
SAT2	ENSG00000141504	ENSG00000141504:7530025-7530111:source	1.14696164749e-08;0.527440246315;-0.00336142968822;-0.475610939643	4.69814399096e-18;1.0;2.63630118245e-09;1.0	0.025;0.404;0.105;0.489	0.025;0.918;0.080;0.025	t|1e1.1o1|1e2.1o1|1e3.3o3|i	False	False	True	3	4	1	chr17	-	7530111-7530681;7530111-7530461;7530111-7530261;7530111-7530112	7530025-7530111;7530112-7530260;7530261-7530457;7530461-7530544;7530681-7530797	;;;;	;;;;	(7530112, 7530260)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/100_T4_N_T4_R.deltapsi_quantify_deltapsi.html#SAT2
SAT2	ENSG00000141504	ENSG00000141504:7530871-7531194:target	0.12229276324;0.0143291441674;0.381760259176;-0.562635333253	0.18473796945;0.000210015308065;0.999806023204;1.0	0.089;0.040;0.290;0.574	0.229;0.106;0.663;0.025	s|1e1.2o2|2e1.2o2|3e1.2o2|i	True	True	False	3	2	1	chr17	-	7530732-7530888;7530732-7530875;7530732-7530871;7530870-7530871	7530681-7530797;7530681-7530797;7530681-7530797;7530798-7530870;7530871-7531194	;;;;	;;;;	(7530798, 7530870)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/100_T4_N_T4_R.deltapsi_quantify_deltapsi.html#SAT2
ESYT1	ENSG00000139641	ENSG00000139641:56531967-56532056:source	0.433857965474;-1.21277648732e-05;-0.403544208834	1.0;9.86898141669e-16;1.0	0.552;0.025;0.418	0.975;0.025;0.025	s|1e1.1o1|1e2.2o2|i	False	False	True	2	3	1	chr12	+	56532056-56532188;56532056-56532552;56532056-56532057	56531967-56532056;56532057-56532187;56532188-56532283;56532300-56532623	;;;	;;;	(56532057, 56532187)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/97_T4_N_T4_R.deltapsi_quantify_deltapsi.html#ESYT1
ESYT1	ENSG00000139641	ENSG00000139641:56532188-56532283:target	0.313134662323;-0.313134662323	0.999999989338;0.999999989338	0.670;0.330	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr12	+	56532056-56532188;56532187-56532188	56531967-56532056;56532057-56532187;56532188-56532283	;;	;;	(56532057, 56532187)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/97_T4_N_T4_R.deltapsi_quantify_deltapsi.html#ESYT1
ESYT1	ENSG00000139641	ENSG00000139641:56537267-56537413:target	0.240562804091;-0.240562804091	0.999043723659;0.999043723659	0.740;0.260	0.975;0.025	t|1e0|2e1.1o1|i	False	True	False	1	2	1	chr12	+	56537117-56537364;56537266-56537267	56537012-56537117;56537118-56537266;56537267-56537413	;;	;;	(56537118, 56537266)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/97_T4_N_T4_R.deltapsi_quantify_deltapsi.html#ESYT1
GTF3C2	ENSG00000115207	ENSG00000115207:27551188-27551463:target	0.501346849278;3.64157820432e-06;-0.500676438585	1.0;2.80860691414e-12;1.0	0.486;0.025;0.513	0.975;0.025;0.025	s|1e1.1o3|2e1.2o3|3e0|i	True	True	False	2	2	1	chr2	-	27551056-27551335;27551055-27551272;27551187-27551188	27550904-27551056;27550904-27551056;27551057-27551187;27551188-27551463	;;;	;;;	(27551057, 27551187)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/60_T4_N_T4_R.deltapsi_quantify_deltapsi.html#GTF3C2
GTF3C2	ENSG00000115207	ENSG00000115207:27550904-27551056:source	0.414954415472;3.65264709715e-06;-0.414141630573	0.999999999345;2.94689879644e-12;0.9999999999	0.570;0.025;0.429	0.975;0.025;0.025	t|1e1.1o3|2e1.2o3|3e0|i	True	True	False	2	2	1	chr2	-	27551056-27551335;27551055-27551272;27551056-27551057	27550904-27551056;27551057-27551187;27551188-27551463;27551188-27551463	;;;	;;;	(27551057, 27551187)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/60_T4_N_T4_R.deltapsi_quantify_deltapsi.html#GTF3C2
INSIG1	ENSG00000186480	ENSG00000186480:155095535-155095605:target	0.317281135927;-0.317281135927	0.999999887268;0.999999887268	0.666;0.334	0.975;0.025	t|1e1.1o2|i	False	False	False	1	2	1	chr7	+	155094556-155095535;155095534-155095535	155094232-155094728;155094729-155095534;155095535-155095605	;;	;;	(155094729, 155095534)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/157_T4_N_T4_R.deltapsi_quantify_deltapsi.html#INSIG1
C17orf49	ENSG00000258315	ENSG00000258315:6919093-6919194:target	0.295264828705;-0.295264828705	0.999999983845;0.999999983845	0.687;0.313	0.975;0.025	t|1e1.1o1|2e0|3e0|i	False	True	False	1	2	1	chr17	+	6918475-6919093;6919092-6919093	6918359-6918475;6918476-6919092;6919093-6919194	;;	;;	(6918476, 6919092)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/179_T4_N_T4_R.deltapsi_quantify_deltapsi.html#C17orf49
SYVN1	ENSG00000162298	ENSG00000162298:64899719-64899822:target	0.332622924445;-0.332622924445	0.999999999914;0.999999999914	0.651;0.349	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr11	-	64899067-64899719;64899718-64899719	64898941-64899067;64899068-64899718;64899719-64899822	;;	;;	(64899068, 64899718)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/123_T4_N_T4_R.deltapsi_quantify_deltapsi.html#SYVN1
SYVN1	ENSG00000162298	ENSG00000162298:64898941-64899067:source	9.49266225374e-05;0.00600601339671;0.250008156585;-0.300782212016	1.43918700307e-15;6.01141687507e-06;0.960486928942;0.999999980278	0.025;0.062;0.622;0.318	0.027;0.107;0.866;0.025	t|1e1.1o1|1e2.1o3|1e3.1o1|i	False	False	True	3	4	1	chr11	-	64899067-64900393;64899067-64900203;64899067-64899719;64899067-64899068	64898941-64899067;64899068-64899718;64899719-64899822;64900098-64900251;64900393-64900545	;;;;	;;;;	(64899068, 64899718)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/123_T4_N_T4_R.deltapsi_quantify_deltapsi.html#SYVN1
NOP56	ENSG00000101361	ENSG00000101361:2635395-2635593:source	1.27158071582e-14;0.224477564977;-0.224181977521	4.69812431183e-18;0.99598981672;0.995767773678	0.025;0.756;0.244	0.025;0.975;0.025	s|1e1.2o4|1e1.3o4|i	False	True	False	2	2	1	chr20	+	2635593-2635884;2635593-2635971;2635593-2635594	2635395-2635593;2635594-2635742;2635743-2636188;2635743-2636188	;;;	;;;	(2635594, 2635742)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/34_T4_N_T4_R.deltapsi_quantify_deltapsi.html#NOP56
NOP56	ENSG00000101361	ENSG00000101361:2635743-2636188:target	1.1833792819e-14;0.255210097787;-0.254958263917	4.69812431182e-18;0.999996958779;0.999996647418	0.025;0.726;0.274	0.025;0.975;0.025	t|1e0|2e1.1o1|3e1.1o1|4e0|i	True	True	False	2	2	1	chr20	+	2635593-2635884;2635593-2635971;2635742-2635743	2635395-2635593;2635395-2635593;2635594-2635742;2635743-2636188	;;;	;;;	(2635594, 2635742)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/34_T4_N_T4_R.deltapsi_quantify_deltapsi.html#NOP56
STAT4	ENSG00000138378	ENSG00000138378:191934419-191934497:source	-2.98319348799e-06;2.98730969216e-07;0.299170355749;-0.249927343954	5.19158363467e-18;4.69864128536e-18;0.999902582827;0.999495411422	0.026;0.025;0.676;0.269	0.026;0.025;0.968;0.025	t|1e1.2o2|1e2.1o2|1e3.1o1|i	False	False	True	3	4	1	chr2	-	191934497-192011339;191934497-191940953;191934497-191937824;191934497-191934498	191934419-191934497;191934498-191937823;191937824-191937916;191940750-191941051;192011339-192011483	;;;;	;;;;	(191934498, 191937823)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/94_T4_N_T4_R.deltapsi_quantify_deltapsi.html#STAT4
STAT4	ENSG00000138378	ENSG00000138378:191940750-191941051:target	-0.00011613170396;0.368373084443;-0.00779797670829;3.07881047126e-05;-0.266230651665	2.84988184698e-14;0.999996217244;8.09631281742e-11;8.34751581733e-14;0.999971693381	0.028;0.547;0.101;0.025;0.285	0.026;0.907;0.056;0.026;0.025	s|1e0|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|2e0|i	True	True	True	4	4	1	chr2	-	191938049-191940953;191937916-191940953;191937882-191940953;191934497-191940953;191940749-191940750	191934419-191934497;191937824-191937916;191937824-191937916;191937982-191938049;191938050-191940749;191940750-191941051	;;;;;	;;;;;	(191938050, 191940749)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/94_T4_N_T4_R.deltapsi_quantify_deltapsi.html#STAT4
STAT4	ENSG00000138378	ENSG00000138378:191937824-191937916:source	0.22095788476;-0.00811643489374;-9.27852560582e-05;-0.124330681755	0.815366706889;9.09686217355e-14;4.85737421359e-18;0.1937617969	0.490;0.087;0.027;0.383	0.706;0.041;0.025;0.242	t|1e1.1o2|2e1.1o2|2e2.1o1|i	True	True	True	3	3	1	chr2	-	191937916-191940953;191937882-191940953;191937882-191937982;191937916-191937917	191937824-191937916;191937917-191937981;191937982-191938049;191940750-191941051;191940750-191941051	;;;;	;;;;	(191937917, 191937981)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/94_T4_N_T4_R.deltapsi_quantify_deltapsi.html#STAT4
STAT4	ENSG00000138378	ENSG00000138378:191937824-191937916:target	0.213225676122;-0.213225676122	0.938575159578;0.938575159578	0.767;0.233	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr2	-	191934497-191937824;191937823-191937824	191934419-191934497;191934498-191937823;191937824-191937916	;;	;;	(191934498, 191937823)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/94_T4_N_T4_R.deltapsi_quantify_deltapsi.html#STAT4
IDH3B	ENSG00000101365	ENSG00000101365:2641343-2641475:target	0.43117911099;-0.43117911099	1.0;1.0	0.555;0.445	0.975;0.025	s|1e1.1o2|i	False	False	False	1	2	1	chr20	-	2641236-2641343;2641342-2641343	2641103-2641236;2641237-2641342;2641343-2641475	;;	;;	(2641237, 2641342)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/34_T4_N_T4_R.deltapsi_quantify_deltapsi.html#IDH3B
IDH3B	ENSG00000101365	ENSG00000101365:2641103-2641236:source	0.37576545575;-0.37576545575	1.0;1.0	0.609;0.391	0.975;0.025	t|1e1.1o1|2e0|i	False	True	False	1	2	1	chr20	-	2641236-2641343;2641236-2641237	2641103-2641236;2641237-2641342;2641343-2641475	;;	;;	(2641237, 2641342)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/34_T4_N_T4_R.deltapsi_quantify_deltapsi.html#IDH3B
RQCD1	ENSG00000144580	ENSG00000144580:219458251-219458568:target	0.260627069066;-0.260627069066	0.940444813121;0.940444813121	0.172;0.828	0.427;0.573	t|1e1.1o2|i	False	False	False	1	2	1	chr2	+	219457430-219458251;219458250-219458251	219457339-219457795;219457796-219458250;219458251-219458568	;;	;;	(219457796, 219458250)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/106_T4_N_T4_R.deltapsi_quantify_deltapsi.html#RQCD1
RQCD1	ENSG00000144580	ENSG00000144580:219457339-219457795:target	0.212691735693;-0.212691735693	0.94143898984;0.94143898984	0.768;0.232	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr2	+	219457125-219457339;219457338-219457339	219457027-219457125;219457126-219457338;219457339-219457795	;;	;;	(219457126, 219457338)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/106_T4_N_T4_R.deltapsi_quantify_deltapsi.html#RQCD1
RQCD1	ENSG00000144580	ENSG00000144580:219452309-219452418:target	0.261452784531;-0.299768659696;0.00143285800156	0.975967222046;0.999042260578;8.17948187109e-14	0.614;0.376;0.025	0.869;0.084;0.043	t|1e1.1o1|1e2.2o2|1e3.1o1	False	False	True	3	4	1	chr2	+	219447809-219452309;219449444-219452309;219452123-219452309	219447694-219447809;219449335-219449444;219452028-219452123;219452309-219452418	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/106_T4_N_T4_R.deltapsi_quantify_deltapsi.html#RQCD1
RQCD1	ENSG00000144580	ENSG00000144580:219447694-219447809:source	-0.273636758647;0.273636758647	0.985815614594;0.985815614594	0.481;0.519	0.215;0.785	s|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr2	+	219447809-219449335;219447809-219452309	219447694-219447809;219449335-219449444;219452309-219452418	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/106_T4_N_T4_R.deltapsi_quantify_deltapsi.html#RQCD1
UNC50	ENSG00000115446	ENSG00000115446:99227238-99227358:source	0.237313384753;1.9509325057e-05;-0.239705912899	0.896644530168;7.25620874196e-16;0.912146090007	0.581;0.025;0.404	0.813;0.025;0.170	s|1e1.2o2|1e2.2o2|i	False	False	True	2	3	1	chr2	+	99227358-99232670;99227358-99232895;99227358-99227359	99227238-99227358;99227359-99227385;99232669-99232809;99232860-99232996	;;;	;;;	(99227359, 99227385)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/61_T4_N_T4_R.deltapsi_quantify_deltapsi.html#UNC50
UNC50	ENSG00000115446	ENSG00000115446:99234609-99234978:target	6.45148470861e-06;6.44202823524e-06;0.315471749112;-0.300656955096	9.30329426695e-15;9.1112994253e-15;0.999979312906;0.999999485364	0.025;0.025;0.666;0.318	0.025;0.025;0.973;0.025	t|1e2.1o1|2e1.1o1|2e2.1o1|i	True	True	True	3	3	1	chr2	+	99232996-99234609;99232809-99234631;99232996-99234631;99234608-99234609	99232669-99232809;99232860-99232996;99232860-99232996;99232997-99234608;99234609-99234978	;;;;	;;;;	(99232997, 99234608)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/61_T4_N_T4_R.deltapsi_quantify_deltapsi.html#UNC50
UNC50	ENSG00000115446	ENSG00000115446:99232860-99232996:source	9.00989772876e-06;0.389988567466;-0.378497261093	2.35364301448e-14;0.999999999593;0.999999999994	0.025;0.594;0.394	0.025;0.975;0.025	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr2	+	99232996-99234609;99232996-99234631;99232996-99232997	99232860-99232996;99232997-99234608;99234609-99234978;99234609-99234978	;;;	;;;	(99232997, 99234608)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/61_T4_N_T4_R.deltapsi_quantify_deltapsi.html#UNC50
UNC50	ENSG00000115446	ENSG00000115446:99232669-99232809:target	0.422008607616;-0.422008607616	1.0;1.0	0.564;0.436	0.975;0.025	t|1e0|2e1.1o1|i	False	True	False	1	2	1	chr2	+	99227358-99232670;99232668-99232669	99227238-99227358;99227397-99232668;99232669-99232809	;;	;;	(99227397, 99232668)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/61_T4_N_T4_R.deltapsi_quantify_deltapsi.html#UNC50
RNF166	ENSG00000158717	ENSG00000158717:88767026-88767348:source	0.2262405965;-0.2262405965	0.933516753396;0.933516753396	0.112;0.888	0.333;0.667	t|1e1.3o3|i	False	False	False	1	2	1	chr16	-	88767348-88767670;88767348-88767349	88767026-88767348;88767349-88767669;88767670-88768058	;;	;;	(88767349, 88767669)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/119_T4_N_T4_R.deltapsi_quantify_deltapsi.html#RNF166
NOP58	ENSG00000055044	ENSG00000055044:203160397-203160560:source	0.257442886002;-0.257442886002	0.999983516733;0.999983516733	0.724;0.276	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr2	+	203160560-203162102;203160560-203160561	203160397-203160560;203160561-203162101;203162102-203162236	;;	;;	(203160561, 203162101)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/9_T4_N_T4_R.deltapsi_quantify_deltapsi.html#NOP58
WASH3P	ENSG00000185596	ENSG00000185596:102513104-102513250:target	0.205807544232;-0.296906911571;0.0334423512182	0.741631352962;0.991111151772;0.00537377582127	0.124;0.726;0.151	0.325;0.436;0.239	t|1e1.1o1|1e2.1o2|1e3.1o1	False	False	True	3	4	1	chr15	+	102501844-102513104;102506426-102513104;102512897-102513104	102501806-102501844;102506156-102506430;102512786-102512897;102513104-102513250	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/157_T4_N_T4_R.deltapsi_quantify_deltapsi.html#WASH3P
WASH3P	ENSG00000185596	ENSG00000185596:102515216-102515368:source	0.320188169789;-0.028324276522;-0.250991890684	0.999999991808;9.53778144839e-17;0.999234342056	0.663;0.073;0.270	0.975;0.025;0.025	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr15	+	102515368-102516127;102515368-102516336;102515368-102515369	102515216-102515368;102515369-102516126;102516127-102516195;102516336-102516469	;;;	;;;	(102515369, 102516126)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/157_T4_N_T4_R.deltapsi_quantify_deltapsi.html#WASH3P
COPS3	ENSG00000141030	ENSG00000141030:17165280-17165420:target	9.00318794243e-12;0.348052806225;0.000142152122611;-0.333373883188	4.69812432791e-18;0.999999735625;4.94378792858e-18;0.999999998248	0.025;0.632;0.025;0.350	0.025;0.972;0.028;0.025	s|1e0|2e0|3e0|4e0|4e1.1o1|4e2.2o2|4e3.2o2|i	True	False	True	3	4	1	chr17	-	17165006-17165280;17163788-17165280;17158259-17165280;17165279-17165280	17158173-17158369;17163615-17164010;17164914-17165006;17165007-17165279;17165280-17165420	;;;;	;;;;	(17165007, 17165279)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/99_T4_N_T4_R.deltapsi_quantify_deltapsi.html#COPS3
COPS3	ENSG00000141030	ENSG00000141030:17163615-17164010:source	0.353738200526;2.32606110645e-09;-0.349583115324	0.999999999991;4.6981284344e-18;0.999999999984	0.630;0.025;0.366	0.975;0.025;0.025	t|1e0|2e1.4o4|2e2.1o1|i	False	True	True	2	3	1	chr17	-	17163788-17165280;17163788-17164914;17164010-17164011	17163615-17164010;17164011-17164913;17164914-17165006;17165280-17165420	;;;	;;;	(17164011, 17164913)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/99_T4_N_T4_R.deltapsi_quantify_deltapsi.html#COPS3
HNRNPK	ENSG00000165119	ENSG00000165119:86585812-86586061:target	0.236733863057;-0.00583220458913;-0.191197726149	0.907789094497;1.21919539811e-10;0.621361251335	0.203;0.090;0.704	0.434;0.048;0.516	s|1e1.1o3|1e1.2o3|i	False	True	False	2	2	1	chr9	-	86585734-86585812;86585719-86585812;86585811-86585812	86585652-86585734;86585652-86585734;86585735-86585811;86585812-86586061	;;;	;;;	(86585735, 86585811)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/130_T4_N_T4_R.deltapsi_quantify_deltapsi.html#HNRNPK
VTI1B	ENSG00000100568	ENSG00000100568:68129194-68129252:source	-0.230436989612;0.230436989612	0.838939530999;0.838939530999	0.618;0.382	0.393;0.607	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr14	-	68129252-68141092;68129252-68129746	68129194-68129252;68129746-68129907;68141092-68141548	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/33_T4_N_T4_R.deltapsi_quantify_deltapsi.html#VTI1B
RALY	ENSG00000125970	ENSG00000125970:32661625-32661672:source	0.201966667928;-0.201966667928	0.801959367906;0.801959367906	0.778;0.222	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr20	+	32661672-32663680;32661672-32661673	32661625-32661672;32661673-32663679;32663680-32664035	;;	;;	(32661673, 32663679)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/74_T4_N_T4_R.deltapsi_quantify_deltapsi.html#RALY
PSMA3	ENSG00000100567	ENSG00000100567:58737652-58737716:source	0.269201341947;-0.269201341947	0.979035789423;0.979035789423	0.513;0.487	0.775;0.225	s|1e0|1e1.1o1|i	False	False	False	1	2	1	chr14	+	58737716-58738569;58737716-58737717	58737652-58737716;58737717-58738568;58738569-58738730	;;	;;	(58737717, 58738568)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/33_T4_N_T4_R.deltapsi_quantify_deltapsi.html#PSMA3
PSMA3	ENSG00000100567	ENSG00000100567:58737652-58737716:target	0.202691552387;-0.202691552387	0.750339586954;0.750339586954	0.575;0.425	0.773;0.227	t|1e1.1o1|i	False	False	False	1	2	1	chr14	+	58737203-58737652;58737651-58737652	58736693-58737203;58737204-58737651;58737652-58737716	;;	;;	(58737204, 58737651)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/33_T4_N_T4_R.deltapsi_quantify_deltapsi.html#PSMA3
SNRPE	ENSG00000182004	ENSG00000182004:203831310-203831354:target	0.0131671915732;0.255355430354;-0.285648542919	4.37042391175e-05;0.966413370939;0.999999548189	0.135;0.560;0.304	0.190;0.809;0.025	t|1e1.2o2|2e1.1o2|i	True	True	False	2	2	1	chr1	+	203830871-203831310;203830841-203831324;203831309-203831310	203830731-203830871;203830731-203830871;203831084-203831309;203831310-203831354	;;;	;;;	(203831084, 203831309)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/152_T4_N_T4_R.deltapsi_quantify_deltapsi.html#SNRPE
HABP4	ENSG00000130956	ENSG00000130956:99212483-99212910:source	0.34778045222;-0.34778045222	0.999999435524;0.999999435524	0.636;0.364	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr9	+	99212910-99220661;99212910-99212911	99212483-99212910;99212911-99220660;99220661-99220823	;;	;;	(99212911, 99220660)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/80_T4_N_T4_R.deltapsi_quantify_deltapsi.html#HABP4
HABP4	ENSG00000130956	ENSG00000130956:99220661-99220823:source	0.400022235958;-0.00641271997038;9.94993550442e-09;-0.335779959591	0.999999999485;1.69804584105e-07;4.69814138271e-18;1.0	0.459;0.181;0.025;0.352	0.849;0.142;0.025;0.025	s|1e1.1o1|1e2.1o2|1e3.2o2|i	False	False	True	3	4	1	chr9	+	99220823-99227619;99220823-99227992;99220823-99246744;99220823-99220824	99220661-99220823;99220824-99226839;99227619-99227780;99227992-99228060;99245307-99246941	;;;;	;;;;	(99220824, 99226839)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/80_T4_N_T4_R.deltapsi_quantify_deltapsi.html#HABP4
HABP4	ENSG00000130956	ENSG00000130956:99220661-99220823:target	0.74942132535;-0.74942132535	1.0;1.0	0.244;0.756	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr9	+	99212910-99220661;99220660-99220661	99212483-99212910;99212911-99220660;99220661-99220823	;;	;;	(99212911, 99220660)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/80_T4_N_T4_R.deltapsi_quantify_deltapsi.html#HABP4
HABP4	ENSG00000130956	ENSG00000130956:99227992-99228060:target	-0.00117355518651;0.356596068189;0.00012242284684;-0.31346381912	2.6998675756e-15;0.999999909145;5.00160861234e-18;1.0	0.125;0.509;0.026;0.331	0.111;0.857;0.028;0.025	t|1e1.1o1|1e2.1o1|2e2.1o1|i	True	True	True	3	3	1	chr9	+	99220823-99227992;99227780-99227992;99227780-99227997;99227991-99227992	99220661-99220823;99227619-99227780;99227619-99227780;99227781-99227991;99227992-99228060	;;;;	;;;;	(99227781, 99227991)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/80_T4_N_T4_R.deltapsi_quantify_deltapsi.html#HABP4
