#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th1_p_A E(PSI)	Th1_p_r E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
GIMAP6	ENSG00000133561	ENSG00000133561:150322463-150325810:source	-0.0140465269701;0.25178281571;-6.16952880836e-07;-0.166224572576	3.17305485497e-05;0.890236105074;1.11980116061e-14;0.47729826745	0.093;0.637;0.025;0.262	0.030;0.884;0.025;0.085	t|1e1.1o1|2e1.1o1|2e2.1o1|3e1.1o1	True	True	True	4	3	1	chr7	-	150325810-150327146;150325600-150327146;150325600-150326733;150325376-150327146	150322463-150325810;150326733-150326846;150327146-150327230;150327146-150327230;150327146-150327230	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/28_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#GIMAP6
CASP4	ENSG00000196954	ENSG00000196954:104825474-104825728:source	0.219872168144;-0.219872168144	0.657394438227;0.657394438227	0.677;0.323	0.942;0.058	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr11	-	104825728-104839246;104825728-104827324	104825474-104825728;104827324-104827425;104839246-104839455	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/59_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#CASP4
SRSF11	ENSG00000116754	ENSG00000116754:70694105-70694410:source	4.26941826573e-06;0.000669940619656;-0.0578646645545;-0.0322850018713;0.209909175651	4.58286385795e-10;1.30743805884e-05;0.0127994137415;0.073086813861;0.681883974174	0.025;0.044;0.130;0.765;0.058	0.025;0.058;0.029;0.645;0.271	s|1e1.3o3|1e2.1o1|1e3.1o1|1e4.1o1|2e0|i	True	False	True	4	5	1	chr1	+	70694238-70696240;70694238-70696778;70694238-70697542;70694238-70697951;70694410-70694411	70694105-70694410;70694411-70695746;70695747-70696301;70696778-70697253;70697542-70697658;70697951-70698060	;;;;;	;;;;;	(70694411, 70695746)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/20_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#SRSF11
CLK4	ENSG00000113240	ENSG00000113240:178030845-178030935:target	-0.422078531081;0.422078531081	0.970818120668;0.970818120668	0.961;0.039	0.546;0.454	s|1e1.1o1|i	False	False	False	1	2	1	chr5	-	178030758-178030845;178030844-178030845	178029665-178030758;178030759-178030844;178030845-178030935	;;	;;	(178030759, 178030844)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/18_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#CLK4
ZCCHC6	ENSG00000083223	ENSG00000083223:88902648-88903659:source	0.325331940914;-0.325331940914	0.826752052118;0.826752052118	0.507;0.493	0.869;0.131	t|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr9	-	88903659-88916191;88903659-88913682	88902648-88903659;88913682-88913745;88916191-88916516	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/8_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#ZCCHC6
PRPF39	ENSG00000185246	ENSG00000185246:45578819-45578983:source	-0.33434636984;0.33434636984	0.936294567404;0.936294567404	0.372;0.628	0.035;0.965	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr14	+	45578983-45579097;45578983-45579297	45578819-45578983;45579097-45579196;45579297-45579423	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/57_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#PRPF39
CYLD	ENSG00000083799	ENSG00000083799:50783460-50783709:target	8.3865005321e-07;8.3865005321e-07;8.3865005321e-07;4.01605228848e-05;-0.212640911744;0.246808649815;-0.00176406132378	5.70466942117e-12;5.70466942117e-12;5.70466942117e-12;1.42785214094e-09;0.676083726746;0.789488439278;1.34036383703e-07	0.025;0.025;0.025;0.025;0.691;0.235;0.061	0.025;0.025;0.025;0.027;0.452;0.493;0.035	t|1e0|1e1.1o2|1e2.1o2|1e2.2o2|1e3.1o1|2e2.2o2|2e3.1o1|3e2.2o2	True	True	True	7	4	1	chr16	+	50776035-50783460;50776733-50783460;50776752-50783460;50778777-50783460;50776752-50783487;50778777-50783487;50776752-50783560	50775961-50776127;50776671-50776752;50776671-50776752;50776671-50776752;50776671-50776752;50778641-50778777;50778641-50778777;50783460-50783709	;;;;;;;	;;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/8_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#CYLD
SUN2	ENSG00000100242	ENSG00000100242:39148512-39148670:source	3.37049356354e-07;-0.23394490512;3.37049356354e-07;0.229955255973	2.6076309225e-14;0.768078476707;2.6076309225e-14;0.756279843286	0.025;0.638;0.025;0.361	0.025;0.395;0.025;0.600	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	0	chr22	-	39148670-39162239;39148670-39151768;39148670-39151563;39148670-39150647	39148512-39148670;39150647-39150780;39151563-39151639;39151768-39152005;39162239-39162338	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/10_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#SUN2
SBF1	ENSG00000100241	ENSG00000100241:50906215-50906352:target	-0.211844734239;0.211844734239	0.728254996531;0.728254996531	0.314;0.686	0.101;0.899	s|1e1.1o2|1e1.2o2	False	True	False	2	2	0	chr22	-	50906122-50906215;50906119-50906215	50905961-50906122;50905961-50906122;50906215-50906352	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/10_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#SBF1
SPAG9	ENSG00000008294	ENSG00000008294:49098519-49098726:source	-0.253712517861;0.253712517861	0.767934060026;0.767934060026	0.830;0.170	0.546;0.454	t|1e1.1o1|1e2.1o3	False	False	True	2	3	0	chr17	-	49098726-49118862;49098726-49109042	49098519-49098726;49108275-49109083;49118862-49119012	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/0_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#SPAG9
DMTF1	ENSG00000135164	ENSG00000135164:86824000-86824208:target	-0.237522434887;0.237522434887	0.733474374857;0.733474374857	0.706;0.294	0.436;0.564	t|1e1.1o1|i	False	False	False	1	2	1	chr7	+	86823418-86824000;86823999-86824000	86823041-86823418;86823419-86823999;86824000-86824208	;;	;;	(86823419, 86823999)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/29_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#DMTF1
MINA	ENSG00000170854	ENSG00000170854:97686006-97686476:source	0.721120979173;-0.521368594716;-0.140101338882	0.999998700605;0.998881441793;0.373736998519	0.220;0.574;0.206	0.923;0.066;0.028	t|1e1.2o2|1e2.1o1|1e3.1o1|2e0	False	True	True	3	4	0	chr3	-	97686476-97691225;97686476-97690758;97686476-97690434	97686006-97686476;97690434-97690721;97690758-97691224;97691225-97691301	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/51_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#MINA
RMI1	ENSG00000178966	ENSG00000178966:86614624-86614712:target	0.258189477788;-0.0659896116416;-0.00842113024413;-0.00120232511202	0.733590736685;0.19225631349;0.00200198051391;9.15425616518e-05	0.447;0.392;0.095;0.066	0.752;0.202;0.026;0.042	t|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1	True	False	True	4	4	1	chr9	+	86595806-86614624;86595919-86614624;86603319-86614624;86610057-86614624	86595626-86595919;86595626-86595919;86603244-86603319;86610047-86610057;86614624-86614712	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/55_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#RMI1
HUWE1	ENSG00000086758	ENSG00000086758:53652118-53652439:source	0.641686806507;-0.641686806507	0.999999899958;0.999999899958	0.241;0.759	0.866;0.134	t|1e0|2e1.1o1|2e2.1o1	False	True	True	2	3	0	chrX	-	53652219-53654361;53652219-53652747	53652118-53652439;53652747-53652989;53654361-53654466	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/8_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#HUWE1
SLC25A28	ENSG00000155287	ENSG00000155287:101373226-101373681:target	-6.12863022195e-05;-0.424557137559;0.437286829554	1.41836596412e-06;0.97798013134;0.982605076955	0.030;0.556;0.421	0.028;0.138;0.850	s|1e1.1o2|1e1.2o2|2e0|i	True	True	False	2	2	1	chr10	-	101372374-101373453;101372356-101373453;101373225-101373226	101372300-101372374;101372300-101372374;101372375-101373225;101373226-101373681	;;;	;;;	(101372375, 101373225)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/40_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#SLC25A28
TCERG1	ENSG00000113649	ENSG00000113649:145859591-145860081:source	-0.0129824151632;0.320427130343;-0.218816552884	0.0103560601964;0.948942699423;0.727252558805	0.141;0.609;0.250	0.052;0.924;0.030	s|1e1.1o2|1e2.1o2|2e2.2o2|3e0|4e0	True	True	True	3	3	1	chr5	+	145859657-145860713;145859657-145862155;145859661-145862158	145859591-145860081;145860713-145860763;145862155-145862290;145862155-145862290	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/18_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#TCERG1
TCERG1	ENSG00000113649	ENSG00000113649:145862155-145862290:target	0.265282053284;-0.00146833874812;-0.241181483034	0.834186673882;0.000155357480404;0.804856525492	0.654;0.076;0.269	0.927;0.050;0.030	t|1e1.1o4|1e2.1o1|2e1.2o4	True	True	True	3	3	1	chr5	+	145859657-145862155;145860763-145862155;145859661-145862158	145859591-145860081;145859591-145860081;145860713-145860763;145862155-145862290	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/18_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#TCERG1
ANKRD27	ENSG00000105186	ENSG00000105186:33135231-33135385:source	-0.367903758149;0.365177525379;1.34959769161e-05	0.958547380563;0.952851581172;3.10755047192e-07	0.467;0.525;0.026	0.102;0.889;0.026	t|1e1.1o1|1e2.2o2|2e2.2o2	True	True	True	3	3	0	chr19	-	33135385-33140588;33135385-33137365;33135382-33137365	33135231-33135385;33137365-33137521;33137365-33137521;33140588-33140698	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/14_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#ANKRD27
RAD9A	ENSG00000172613	ENSG00000172613:67163582-67163646:source	-0.086913830466;0.255352377413;0.000611904830108;-0.103729155508	0.176670651839;0.81650334105;7.11430389626e-06;0.215731904341	0.185;0.626;0.025;0.185	0.038;0.895;0.043;0.034	s|1e1.1o2|2e1.1o2|2e1.2o2|i	True	True	False	3	2	1	chr11	+	67163642-67163734;67163646-67163734;67163646-67163819;67163646-67163647	67163582-67163646;67163647-67163733;67163734-67163871;67163734-67163871;67163734-67163871	;;;;	;;;;	(67163647, 67163733)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/52_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#RAD9A
CDK5RAP3	ENSG00000108465	ENSG00000108465:46052525-46052703:target	0.35156629512;1.40225451119e-05;1.40225451119e-05;-0.360062020877	0.949320659173;1.69694994013e-08;1.69694994013e-08;0.959332566328	0.384;0.025;0.025;0.612	0.733;0.026;0.026;0.257	t|1e1.3o7|2e1.3o7|3e2.2o3|i	True	True	True	3	3	1	chr17	+	46051814-46052525;46051814-46052538;46052054-46052584;46052524-46052525	46051766-46051941;46051766-46051941;46051947-46052155;46052465-46052524;46052525-46052703	;;;;	;;;;	(46052465, 46052524)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/15_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#CDK5RAP3
GSDMD	ENSG00000104518	ENSG00000104518:144643031-144643274:source	0.266652254274;-0.266652254274	0.97746696096;0.97746696096	0.715;0.285	0.975;0.025	s|1e1.2o2|i	False	False	False	1	2	1	chr8	+	144643274-144643540;144643274-144643275	144643031-144643274;144643275-144643527;144643528-144643593	;;	;;	(144643275, 144643527)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/13_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#GSDMD
GSDMD	ENSG00000104518	ENSG00000104518:144641947-144642139:source	0.23141895786;-0.23141895786	0.772445258622;0.772445258622	0.577;0.423	0.819;0.181	s|1e0|2e1.2o3|i	True	False	False	1	2	1	chr8	+	144642139-144642773;144642139-144642140	144641947-144642139;144642140-144642209;144642210-144642941	;;	;;	(144642140, 144642209)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/13_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#GSDMD
GSDMD	ENSG00000104518	ENSG00000104518:144642210-144642941:source	7.50311294426e-05;0.214790287925;-0.218239843108	1.16056038931e-09;0.78223082759;0.830090168561	0.025;0.754;0.239	0.028;0.964;0.026	s|1e1.2o3|2e0|3e0|4e2.2o2|i	True	False	True	2	3	1	chr8	+	144642545-144642773;144642941-144643172;144642941-144642942	144642210-144642941;144642942-144643030;144643031-144643274	;;	;;	(144642942, 144643030)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/13_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#GSDMD
UBR5	ENSG00000104517	ENSG00000104517:103279175-103279235:source	-0.296821320663;1.00049055647e-05;0.294998488637	0.93578542465;5.96293969434e-09;0.936026255023	0.948;0.025;0.048	0.656;0.026;0.337	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr8	-	103279235-103281206;103279235-103279321;103279235-103279236	103279175-103279235;103279236-103279320;103279321-103280946;103281206-103281336	;;;	;;;	(103279236, 103279320)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/13_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#UBR5
ACIN1	ENSG00000100813	ENSG00000100813:23533564-23533919:target	-0.30856570353;0.326450656468;-0.000214285032847	0.932093003521;0.96001568244;1.06255998148e-07	0.777;0.184;0.036	0.472;0.504;0.030	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr14	-	23533466-23533564;23533430-23533564;23533563-23533564	23533314-23533466;23533314-23533466;23533467-23533563;23533564-23533919	;;;	;;;	(23533467, 23533563)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/11_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#ACIN1
ACIN1	ENSG00000100813	ENSG00000100813:23533314-23533466:source	-0.324410914245;0.321291918204;6.0815614421e-06	0.954868626207;0.951232823994;9.14584347838e-10	0.804;0.195;0.025	0.486;0.510;0.025	t|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr14	-	23533466-23533564;23533430-23533564;23533466-23533467	23533314-23533466;23533467-23533563;23533564-23533919;23533564-23533919	;;;	;;;	(23533467, 23533563)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/11_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#ACIN1
IKBIP	ENSG00000166130	ENSG00000166130:99007183-99008118:source	-0.205995313719;0.205995313719	0.619730235537;0.619730235537	0.452;0.548	0.184;0.816	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr12	-	99008118-99038301;99008118-99028074	99007183-99008118;99028074-99028191;99038301-99038891	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/47_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#IKBIP
SRSF6	ENSG00000124193	ENSG00000124193:42087793-42088060:source	0.314939055003;-0.314939055003	0.873065232835;0.873065232835	0.548;0.452	0.882;0.118	s|1e1.1o1|i	False	False	False	1	2	1	chr20	+	42088060-42088411;42088060-42088061	42087793-42088060;42088061-42088410;42088411-42088535	;;	;;	(42088061, 42088410)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/23_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#SRSF6
ASL	ENSG00000126522	ENSG00000126522:65540853-65541080:source	-0.489954241418;0.489954241418	0.98509662601;0.98509662601	0.742;0.258	0.261;0.739	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr7	+	65541080-65546790;65541080-65547355	65540853-65541080;65546790-65546984;65547355-65547438	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/24_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#ASL
RBMS1	ENSG00000153250	ENSG00000153250:161223424-161223902:source	0.366701263375;9.64659294699e-06;9.64659294699e-06;9.64659294699e-06;9.64659294699e-06;-0.326674993883;9.64659294699e-06;9.64659294699e-06;-0.00312253812	0.966263842605;1.20769939521e-07;1.20769939521e-07;1.20769939521e-07;1.20769939521e-07;0.967945083964;1.20769939521e-07;1.20769939521e-07;0.000255009008739	0.541;0.025;0.025;0.025;0.025;0.363;0.025;0.025;0.086	0.903;0.025;0.025;0.025;0.025;0.042;0.025;0.025;0.043	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|1e7.1o1|2e1.1o1|2e6.1o1	True	True	True	9	8	1	chr2	-	161223902-161349800;161223902-161349398;161223902-161288879;161223902-161272649;161223902-161265020;161223902-161263975;161223902-161258479;161223899-161349800;161223899-161263975	161223424-161223902;161258479-161258613;161263975-161264400;161263975-161264400;161265020-161265120;161272649-161272689;161288879-161288988;161349398-161349480;161349800-161350305;161349800-161350305	;;;;;;;;;	;;;;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/39_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#RBMS1
RBMS1	ENSG00000153250	ENSG00000153250:161137825-161137875:source	0.27118969519;-0.27118969519	0.901730489922;0.901730489922	0.700;0.300	0.970;0.030	t|1e1.1o2|1e2.1o1	False	False	True	2	3	0	chr2	-	161137875-161141286;161137875-161138768	161137825-161137875;161138768-161139611;161140772-161141379	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/39_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#RBMS1
PPP6R1	ENSG00000105063	ENSG00000105063:55758245-55758740:source	-0.396301195619;0.368600862405;0.00028095554174	0.995195779514;0.98825693964;9.44033042894e-07	0.855;0.141;0.025	0.469;0.501;0.035	t|1e0|2e1.1o1|2e2.1o1|2e3.1o1	False	True	True	3	4	1	chr19	-	55758477-55769803;55758477-55767043;55758477-55763462	55758245-55758740;55763462-55763497;55767043-55767137;55769803-55770363	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/13_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#PPP6R1
PTOV1	ENSG00000104960	ENSG00000104960:50361314-50361640:target	0.288478428885;-0.288478428885	0.843987200459;0.843987200459	0.635;0.365	0.956;0.044	t|1e1.1o1|i	False	False	False	1	2	1	chr19	+	50361234-50361314;50361313-50361314	50361161-50361234;50361235-50361313;50361314-50361640	;;	;;	(50361235, 50361313)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/13_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#PTOV1
PTOV1	ENSG00000104960	ENSG00000104960:50360950-50361039:target	0.358088144737;-0.358088144737	0.998755260885;0.998755260885	0.624;0.376	0.973;0.027	t|1e1.2o2|i	False	False	False	1	2	1	chr19	+	50360387-50360950;50360949-50360950	50359393-50360387;50360388-50360949;50360950-50361039	;;	;;	(50360388, 50360949)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/13_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#PTOV1
PTOV1	ENSG00000104960	ENSG00000104960:50361161-50361234:source	0.269102063575;-0.269102063575	0.807821980931;0.807821980931	0.647;0.353	0.956;0.044	s|1e1.1o1|i	False	False	False	1	2	1	chr19	+	50361234-50361314;50361234-50361235	50361161-50361234;50361235-50361313;50361314-50361640	;;	;;	(50361235, 50361313)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/13_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#PTOV1
GIGYF1	ENSG00000146830	ENSG00000146830:100285827-100287071:target	-0.0136147837865;-0.00213144350842;0.263814129495;-0.0819000803566	0.000135305768996;0.00033908924399;0.800631994917;0.241318887664	0.086;0.137;0.441;0.336	0.026;0.105;0.728;0.161	s|1e1.2o5|2e1.3o5|3e1.4o5|4e2.1o1	True	True	True	4	3	1	chr7	-	100286341-100286925;100286138-100286215;100285930-100286074;100285733-100285827	100285604-100285733;100285827-100287071	;	;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/36_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#GIGYF1
KDM5A	ENSG00000073614	ENSG00000073614:401925-402335:target	0.272864723946;-0.272864723946	0.912117031884;0.912117031884	0.044;0.956	0.315;0.685	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr12	-	395373-401925;394828-401925	389295-394828;395292-395373;401925-402335	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/6_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#KDM5A
ENSG00000225241	ENSG00000225241	ENSG00000225241:144598512-144598780:target	-0.00504672565721;-0.0521099799229;-1.95850724887e-06;-0.0121170189811;0.307689625713	0.00112045740208;0.0680434804986;1.08618461161e-07;0.0185719684146;0.876517270324	0.086;0.144;0.026;0.187;0.578	0.026;0.026;0.026;0.088;0.898	t|1e0|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1|1e4.1o2|2e0|3e0|4e0	True	True	True	5	5	1	chr1	+	144593936-144598512;144593965-144598512;144594483-144598512;144595952-144598512;144596473-144598512	144593363-144593965;144593363-144593965;144594045-144594483;144595835-144595952;144596284-144597070;144598512-144598780	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/65_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#ENSG00000225241
ENSG00000225241	ENSG00000225241	ENSG00000225241:144606369-144606510:source	-0.379732794077;-7.70926133546e-06;-7.70926133546e-06;0.000287802112827;0.356319683954	0.989807152095;1.28419139585e-07;1.28419139585e-07;3.15277552391e-06;0.959312421011	0.405;0.026;0.026;0.026;0.579	0.035;0.025;0.025;0.036;0.931	s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1|1e4.1o1	False	True	True	5	5	0	chr1	+	144606510-144606838;144606510-144606938;144606510-144607095;144606510-144612349;144606510-144614840	144606369-144606510;144606838-144607061;144606838-144607061;144607095-144607547;144612349-144612599;144614840-144614998	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/65_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#ENSG00000225241
RPL17-C18orf32	ENSG00000215472	ENSG00000215472:47014870-47014936:source	-0.37468715559;0.37468715559	0.955262964403;0.955262964403	0.468;0.532	0.094;0.906	t|1e1.1o1|i	False	False	False	1	2	1	chr18	-	47014936-47015729;47014936-47014937	47014870-47014936;47014937-47015728;47015729-47015920	;;	;;	(47014937, 47015728)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/64_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#RPL17-C18orf32
