#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th2_p_A E(PSI)	Th2_p_r E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
HDAC7	ENSG00000061273	ENSG00000061273:48189990-48190081:target	0.000129902176294;-0.437656287366;0.421982498642	2.04894231337e-05;0.983755424571;0.971342274507	0.025;0.508;0.488	0.031;0.077;0.907	s|1e2.2o2|2e1.1o1|2e2.2o2	True	True	True	3	3	0	chr12	-	48189550-48189998;48189799-48189990;48189550-48189990	48189450-48189633;48189450-48189633;48189689-48189799;48189990-48190081	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/4_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#HDAC7
SLC38A2	ENSG00000134294	ENSG00000134294:46758172-46758339:source	-0.205260894416;0.205260894416	0.696263924528;0.696263924528	0.969;0.031	0.762;0.238	t|1e1.1o2|2e0|i	False	True	False	1	2	1	chr12	-	46758339-46758427;46758339-46758340	46758172-46758339;46758340-46758424;46758425-46758615	;;	;;	(46758340, 46758424)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/27_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#SLC38A2
SLC38A2	ENSG00000134294	ENSG00000134294:46761050-46761193:source	-0.00052576032815;-0.253432290512;0.281737609063	2.42697403543e-06;0.779683510337;0.860946818157	0.046;0.776;0.177	0.033;0.502;0.466	t|1e0|2e1.2o2|2e2.1o1|i	False	True	True	2	3	1	chr12	-	46761123-46764559;46761123-46764295;46761193-46761194	46761050-46761193;46761194-46764294;46764295-46764410;46764559-46764640	;;;	;;;	(46761194, 46764294)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/27_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#SLC38A2
COMMD4	ENSG00000140365	ENSG00000140365:75631605-75631916:source	-0.218681210182;0.218681210182	0.686978890046;0.686978890046	0.803;0.197	0.550;0.450	s|1e0|2e1.1o1|2e2.1o1|3e0|4e0|5e0	True	False	True	2	3	0	chr15	+	75631685-75632043;75631685-75632306	75631605-75631916;75632043-75632219;75632306-75632614	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/32_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#COMMD4
NFATC2IP	ENSG00000176953	ENSG00000176953:28965886-28966042:source	-0.22052743565;1.0926353841e-08;1.0926353841e-08;0.220066106426	0.710175282204;3.68666200823e-18;3.68666200823e-18;0.70880910241	0.578;0.025;0.025;0.419	0.345;0.025;0.025;0.652	s|1e1.1o1|1e2.1o1|2e1.1o1|i	True	True	True	3	3	1	chr16	+	28966003-28967299;28966003-28967472;28966042-28967299;28966042-28966043	28965886-28966042;28966043-28967298;28967299-28967379;28967299-28967379;28967472-28968033	;;;;	;;;;	(28966043, 28967298)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/51_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#NFATC2IP
IPO13	ENSG00000117408	ENSG00000117408:44423074-44423221:target	0.219719470759;-0.219719470759	0.660191106561;0.660191106561	0.589;0.411	0.871;0.129	t|1e1.1o1|i	False	False	False	1	2	1	chr1	+	44422987-44423074;44423073-44423074	44422781-44422987;44422988-44423073;44423074-44423221	;;	;;	(44422988, 44423073)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/20_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#IPO13
NOP58	ENSG00000055044	ENSG00000055044:203164581-203164860:source	-0.351440687609;0.351440687609	0.852513311987;0.852513311987	0.614;0.386	0.231;0.769	s|1e1.1o1|i	False	False	False	1	2	1	chr2	+	203164860-203164957;203164860-203164861	203164581-203164860;203164861-203164956;203164957-203165090	;;	;;	(203164861, 203164956)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/3_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#NOP58
SLC9A7	ENSG00000065923	ENSG00000065923:46466343-46466638:target	-0.44976850123;0.44976850123	0.982184481522;0.982184481522	0.566;0.434	0.124;0.876	s|1e1.1o1|2e1.1o1	True	True	False	2	2	0	chrX	-	46465805-46466359;46465805-46466343	46464753-46465805;46464753-46465805;46466343-46466638	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/4_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#SLC9A7
SDR39U1	ENSG00000100445	ENSG00000100445:24908972-24909807:source	3.96049894396e-06;-0.213386105298;4.29113638952e-06;0.214188138505	2.36184572193e-10;0.697670796955;2.36185443491e-10;0.698547315339	0.025;0.466;0.025;0.525	0.025;0.227;0.025;0.765	t|1e1.3o3|2e1.3o3|3e1.3o3|i	True	True	False	3	2	1	chr14	-	24909807-24909989;24909698-24909989;24909614-24909989;24909807-24909808	24908972-24909807;24909808-24909988;24909989-24910182;24909989-24910182;24909989-24910182	;;;;	;;;;	(24909808, 24909988)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/11_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#SDR39U1
SDR39U1	ENSG00000100445	ENSG00000100445:24911304-24911487:target	0.294333112841;-0.0703764767245;2.6888264763e-05;3.48621329696e-05;-0.000761882782059;-0.0958421673911	0.843695048861;0.193527866144;1.74165196532e-06;1.74020005129e-06;0.000144201082962;0.0700796917683	0.550;0.221;0.025;0.025;0.066;0.151	0.869;0.059;0.027;0.027;0.057;0.027	s|1e1.1o2|1e2.2o2|2e1.1o2|2e2.2o2|3e1.1o2|3e2.2o2	True	True	True	6	3	0	chr14	-	24911001-24911384;24910132-24911384;24911001-24911315;24910132-24911315;24911001-24911304;24910132-24911304	24909989-24910182;24909989-24910182;24909989-24910182;24910498-24911001;24910498-24911001;24910498-24911001;24911304-24911487	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/11_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#SDR39U1
HNRNPK	ENSG00000165119	ENSG00000165119:86585652-86585734:source	-0.588552365601;-0.00397707683315;0.647968364913	0.999591347333;0.00194416687104;0.999937143317	0.717;0.110;0.174	0.143;0.053;0.805	t|1e1.1o1|2e1.1o1|3e0|i	True	True	False	2	2	1	chr9	-	86585734-86585812;86585719-86585812;86585734-86585735	86585652-86585734;86585735-86585811;86585812-86586061;86585812-86586061	;;;	;;;	(86585735, 86585811)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/43_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#HNRNPK
TNFRSF4	ENSG00000186827	ENSG00000186827:1146706-1147005:source	-0.333937287723;0.333937287723	0.9295877989;0.9295877989	0.847;0.153	0.514;0.486	t|1e1.1o1|i	False	False	False	1	2	1	chr1	-	1147005-1147084;1147005-1147006	1146706-1147005;1147006-1147083;1147084-1147212	;;	;;	(1147006, 1147083)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/54_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#TNFRSF4
TTC9C	ENSG00000162222	ENSG00000162222:62496295-62496558:target	1.86324039169e-05;0.211725051751;-0.219995868016	1.71576174739e-08;0.656078940253;0.680299574747	0.025;0.407;0.589	0.026;0.667;0.325	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr11	+	62495699-62496295;62496208-62496295;62496294-62496295	62495541-62495699;62496011-62496208;62496209-62496294;62496295-62496558	;;;	;;;	(62496209, 62496294)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/41_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#TTC9C
LINC00152	ENSG00000222041	ENSG00000222041:87769469-87769612:source	-0.000279217372104;-0.261037122039;0.305198608608	1.34725419229e-06;0.749998849775;0.845232705484	0.036;0.590;0.378	0.026;0.289;0.705	s|1e1.1o1|2e2.1o1|i	True	False	True	2	3	1	chr2	+	87769561-87769669;87769612-87820726;87769612-87769613	87769469-87769612;87769613-87769668;87769669-87769823;87820726-87821037	;;;	;;;	(87769613, 87769668)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/61_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#LINC00152
STAM	ENSG00000136738	ENSG00000136738:17726674-17726749:source	-0.223421396331;0.223421396331	0.717888874912;0.717888874912	0.973;0.027	0.747;0.253	s|1e1.2o2|i	False	False	False	1	2	1	chr10	+	17726749-17726831;17726749-17726750	17726674-17726749;17726750-17726783;17726784-17726926	;;	;;	(17726750, 17726783)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/30_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#STAM
TMEM256-PLSCR3	ENSG00000187838	ENSG00000187838:7296203-7296271:source	0.41268342662;-0.41268342662	0.981555742186;0.981555742186	0.395;0.605	0.800;0.200	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr17	-	7296271-7296786;7296271-7296463	7296203-7296271;7296463-7296683;7296786-7296828	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/54_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#TMEM256-PLSCR3
MAP3K7	ENSG00000135341	ENSG00000135341:91256977-91257106:target	0.319558936245;-0.319558936245	0.952391294403;0.952391294403	0.063;0.937	0.376;0.624	s|1e1.1o1|1e2.2o2	False	False	True	2	3	0	chr6	-	91254351-91256977;91246120-91256977	91246056-91246937;91254271-91254351;91256977-91257106	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/28_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#MAP3K7
SNRPE	ENSG00000182004	ENSG00000182004:203830731-203830871:source	0.29120498656;-0.298269331898;8.1627661817e-05	0.939656004814;0.969204338497;5.00590987005e-06	0.674;0.322;0.025	0.965;0.029;0.029	s|1e1.2o2|2e1.1o2|2e2.2o2	True	True	True	3	3	0	chr1	+	203830841-203831324;203830871-203831310;203830871-203832791	203830731-203830871;203831310-203831350;203831310-203831350;203832753-203832853	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/52_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#SNRPE
SNRPE	ENSG00000182004	ENSG00000182004:203831310-203831350:target	-0.283952109404;-0.000501029358961;0.320588897546	0.952632223524;6.17962773184e-06;0.968339660512	0.309;0.042;0.648	0.029;0.029;0.964	t|1e1.2o2|1e2.1o1|2e1.1o2	True	True	True	3	3	1	chr1	+	203830871-203831310;203831083-203831310;203830841-203831324	203830731-203830871;203830731-203830871;203830978-203831083;203831310-203831350	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/52_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#SNRPE
PAPD4	ENSG00000164329	ENSG00000164329:78908243-78908592:source	-6.18425439143e-05;-0.00298216966888;-0.227322812033;0.300739427549	3.0226824878e-09;0.00092066408817;0.763270485136;0.919804612799	0.027;0.176;0.355;0.450	0.025;0.129;0.118;0.750	s|1e1.1o1|2e1.1o1|3e1.1o1|i	True	True	False	3	2	1	chr5	+	78908514-78908834;78908558-78908834;78908592-78908834;78908592-78908593	78908243-78908592;78908593-78908833;78908834-78908898;78908834-78908898;78908834-78908898	;;;;	;;;;	(78908593, 78908833)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/43_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#PAPD4
EHMT1	ENSG00000181090	ENSG00000181090:140638516-140638542:source	-1.5500358081e-06;0.210159908042;-0.212188046356	5.29143486388e-09;0.674631882619;0.682917901381	0.025;0.648;0.346	0.025;0.892;0.102	s|1e1.1o1|1e2.1o1|1e3.1o2	False	False	True	3	4	1	chr9	+	140638542-140639925;140638542-140646783;140638542-140648623	140638516-140638542;140639925-140640054;140646783-140646860;140648623-140648743	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/52_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#EHMT1
CCDC88B	ENSG00000168071	ENSG00000168071:64117023-64117140:source	5.24606374936e-05;0.468610718107;-0.459417010166	1.15905461926e-06;0.99996472258;0.999989503484	0.025;0.513;0.474	0.028;0.969;0.027	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr11	+	64117140-64117363;64117140-64118632;64117140-64117141	64117023-64117140;64117141-64117362;64117363-64118167;64118632-64118727	;;;	;;;	(64117141, 64117362)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/45_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#CCDC88B
CCDC88B	ENSG00000168071	ENSG00000168071:64108893-64108976:source	-0.334812390554;0.334812390554	0.889768535422;0.889768535422	0.911;0.089	0.562;0.438	s|1e1.1o2|i	False	False	False	1	2	1	chr11	+	64108976-64109071;64108976-64108977	64108893-64108976;64108977-64109070;64109071-64109214	;;	;;	(64108977, 64109070)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/45_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#CCDC88B
DGKA	ENSG00000065357	ENSG00000065357:56333699-56333954:source	2.95844291204e-07;-0.00433812793288;1.46908957205e-05;-0.308274999908;0.366392187421	2.66799479442e-14;4.73508046245e-07;8.08524793327e-12;0.962412516294;0.997097638751	0.025;0.064;0.025;0.794;0.133	0.025;0.025;0.026;0.492;0.490	s|1e0|2e1.3o4|3e0|3e1.1o4|3e1.2o4|3e1.3o4|i	True	True	False	4	2	1	chr12	+	56333952-56334098;56333954-56334036;56333954-56334052;56333954-56334098;56333954-56333955	56333699-56333954;56333955-56334035;56334036-56334366;56334036-56334366;56334036-56334366;56334036-56334366	;;;;;	;;;;;	(56333955, 56334035)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/4_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#DGKA
DGKA	ENSG00000065357	ENSG00000065357:56334036-56334366:target	-0.00301337486341;2.18649728749e-05;-1.56817438438e-07;3.16536694297e-07;-0.198493737244;-1.53193480258e-05;0.299578776812	4.58381946695e-08;4.75422550819e-11;1.08646009988e-13;1.08630436412e-13;0.658713531325;1.25213106645e-13;0.957867226876	0.060;0.025;0.025;0.025;0.761;0.026;0.144	0.025;0.026;0.025;0.025;0.542;0.025;0.437	t|1e2.3o3|2e2.3o3|3e1.1o4|3e2.2o3|3e2.3o3|4e3.1o3|i	True	True	True	6	4	1	chr12	+	56333954-56334036;56333954-56334052;56333313-56334098;56333952-56334098;56333954-56334098;56334217-56334304;56334035-56334036	56333179-56333679;56333699-56333954;56333699-56333954;56333699-56333954;56333699-56333954;56333955-56334035;56334036-56334366	;;;;;;	;;;;;;	(56333955, 56334035)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/4_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#DGKA
DGKA	ENSG00000065357	ENSG00000065357:56333179-56333679:source	-0.200274124406;-3.37113839451e-06;0.213013484545	0.649473327306;4.42545026965e-13;0.691075921866	0.757;0.025;0.232	0.530;0.025;0.466	s|1e1.2o2|1e2.3o4|2e0|3e0|4e0|i	True	False	True	2	3	1	chr12	+	56333313-56333866;56333313-56334098;56333679-56333680	56333179-56333679;56333680-56333698;56333699-56333954;56334036-56334366	;;;	;;;	(56333680, 56333698)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/4_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#DGKA
USP33	ENSG00000077254	ENSG00000077254:78187516-78187610:target	-0.37224237618;0.37224237618	0.9735157944;0.9735157944	0.956;0.044	0.590;0.410	s|1e1.3o3|i	False	False	False	1	2	1	chr1	-	78186890-78187516;78187515-78187516	78186857-78187423;78187424-78187515;78187516-78187610	;;	;;	(78187424, 78187515)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/7_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#USP33
HAPLN3	ENSG00000140511	ENSG00000140511:89424376-89424956:target	-0.0161088351862;-1.84074009082e-06;1.61236660439e-05;-0.0485686135099;0.217112473925	0.00433569369335;6.92367062187e-08;6.91805248996e-08;0.137988303796;0.655818739105	0.129;0.026;0.025;0.641;0.214	0.040;0.026;0.026;0.470;0.483	s|1e1.1o3|1e1.2o3|1e1.3o3|1e2.1o1|2e0|i	True	True	True	4	3	1	chr15	-	89423841-89424588;89422699-89424588;89422683-89424588;89422500-89424588;89424375-89424376	89422198-89422500;89422642-89423841;89422642-89423841;89422642-89423841;89423842-89424375;89424376-89424956	;;;;;	;;;;;	(89423842, 89424375)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/32_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#HAPLN3
NFKB2	ENSG00000077150	ENSG00000077150:104158496-104158975:source	2.13440084095e-05;-0.420328865285;0.414974425786	2.61794745384e-08;0.997043907084;0.996492156245	0.025;0.857;0.141	0.026;0.447;0.545	s|1e1.1o2|1e1.2o2|2e0|i	True	True	False	2	2	1	chr10	+	104158621-104159027;104158621-104159045;104158975-104158976	104158496-104158975;104158976-104159026;104159027-104159254;104159027-104159254	;;;	;;;	(104158976, 104159026)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/6_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#NFKB2
APBB1	ENSG00000166313	ENSG00000166313:6424549-6424634:source	-0.276061005777;0.276061005777	0.856788703718;0.856788703718	0.974;0.026	0.702;0.298	t|1e1.1o1|i	False	False	False	1	2	1	chr11	-	6424634-6424718;6424634-6424635	6424549-6424634;6424635-6424717;6424718-6424774	;;	;;	(6424635, 6424717)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/44_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#APBB1
DNASE1	ENSG00000213918	ENSG00000213918:3707907-3708208:target	-0.73197344165;0.73197344165	0.999719244068;0.999719244068	0.834;0.166	0.120;0.880	t|1e1.1o4|i	False	False	False	1	2	1	chr16	+	3707817-3707907;3707906-3707907	3707791-3707868;3707869-3707906;3707907-3708208	;;	;;	(3707869, 3707906)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/60_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#DNASE1
CKLF	ENSG00000217555	ENSG00000217555:66586466-66586696:source	0.327298886803;-0.00300540848443;-0.275343534452;-0.000749492195449	0.984279299292;1.33423861353e-13;0.918521858927;3.73437068719e-11	0.390;0.057;0.508;0.045	0.709;0.026;0.238;0.032	s|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1	False	True	True	4	4	0	chr16	+	66586696-66592093;66586696-66596975;66586696-66597025;66586696-66599789	66586466-66586696;66592093-66592435;66596975-66597120;66596975-66597120;66599789-66599975	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/61_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#CKLF
DROSHA	ENSG00000113360	ENSG00000113360:31530905-31531031:source	9.27429560034e-06;-0.388623328423;0.388297884657	7.63370518745e-07;0.985199346823;0.981078386467	0.026;0.427;0.564	0.027;0.046;0.945	t|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr5	-	31531031-31532221;31531031-31532097;31531031-31531557	31530905-31531031;31531557-31531632;31532097-31532216;31532221-31532303	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/18_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#DROSHA
HNRNPLL	ENSG00000143889	ENSG00000143889:38804603-38804674:source	-0.211227072217;0.211227072217	0.706548225683;0.706548225683	0.930;0.070	0.719;0.281	t|1e1.1o3|1e2.2o2	False	False	True	2	3	0	chr2	-	38804674-38809055;38804674-38805062	38804603-38804674;38805062-38805144;38808217-38809127	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/34_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#HNRNPLL
EML4	ENSG00000143924	ENSG00000143924:42483641-42483770:source	-2.34840033571e-05;0.000272412827711;-0.26244378479;0.230689255398	7.81674980794e-07;3.61219054503e-06;0.76101550306;0.695227709413	0.027;0.027;0.890;0.094	0.026;0.037;0.586;0.376	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	1	chr2	+	42483770-42484425;42483770-42485586;42483770-42488261;42483770-42490318	42483641-42483770;42484425-42484435;42485586-42485596;42488261-42488653;42490318-42490446	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/34_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#EML4
ARHGAP11B	ENSG00000187951	ENSG00000187951:30927690-30927836:target	0.548613199831;0.000912448409552;-0.572427328476	0.999760794459;3.87732701126e-05;0.999909801291	0.191;0.041;0.771	0.726;0.061;0.213	t|1e1.1o1|1e2.3o3|i	False	False	True	2	3	1	chr15	+	30927391-30927690;30927610-30927690;30927689-30927690	30927260-30927391;30927512-30927610;30927611-30927689;30927690-30927836	;;;	;;;	(30927611, 30927689)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/55_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#ARHGAP11B
SLC30A5	ENSG00000145740	ENSG00000145740:68398399-68398955:target	-0.31541001386;0.31541001386	0.941062633119;0.941062633119	0.363;0.637	0.049;0.951	t|1e0|2e1.1o1|2e2.1o1	False	True	True	2	3	0	chr5	+	68390165-68398889;68396756-68398889	68389473-68390165;68396634-68396756;68398399-68398955	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/35_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#SLC30A5
TNFAIP3	ENSG00000118503	ENSG00000118503:138195982-138196172:source	0.435578914686;-3.85004452752e-06;-0.432443421477	0.999836210777;5.48196258207e-10;0.999853635253	0.544;0.025;0.451	0.968;0.025;0.030	s|1e0|1e1.1o2|1e1.2o2|1e2.1o3	False	True	True	3	3	1	chr6	+	138196172-138196825;138196172-138196871;138196172-138196973	138195982-138196172;138196825-138196972;138196825-138196972;138196973-138197303	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/21_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#TNFAIP3
RUNX1	ENSG00000159216	ENSG00000159216:36259140-36260987:target	0.200875177461;-0.200875177461	0.619546251747;0.619546251747	0.031;0.969	0.255;0.745	s|1e1.3o3|2e0|3e2.1o1	True	False	True	2	3	1	chr21	-	36259393-36259588;36253010-36259140	36252854-36253010;36259140-36260987	;	;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/40_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#RUNX1
FHOD1	ENSG00000135723	ENSG00000135723:67265091-67265252:source	-0.298389835826;0.298389835826	0.895753478053;0.895753478053	0.973;0.027	0.679;0.321	t|1e1.2o2|i	False	False	False	1	2	1	chr16	-	67265252-67265333;67265252-67265253	67265091-67265252;67265253-67265332;67265333-67265452	;;	;;	(67265253, 67265332)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/29_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#FHOD1
TRAF4	ENSG00000076604	ENSG00000076604:27074840-27074965:target	0.0010139700199;-0.30209637979;3.20847969137e-05;3.20847969137e-05;0.237791657939	0.000152429214962;0.832396856723;6.86222892595e-07;6.86222892595e-07;0.700710829201	0.027;0.849;0.025;0.025;0.125	0.058;0.527;0.026;0.026;0.403	t|1e1.1o3|2e1.1o3|2e1.2o3|2e2.1o1|i	True	True	True	4	3	1	chr17	+	27074282-27074840;27074282-27074861;27074409-27074861;27074772-27074861;27074839-27074840	27074231-27074731;27074231-27074731;27074231-27074731;27074748-27074772;27074773-27074839;27074840-27074965	;;;;;	;;;;;	(27074773, 27074839)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/6_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#TRAF4
