#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th2_p_A E(PSI)	Th17_p_A E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
ZNHIT1	ENSG00000106400	ENSG00000106400:100865885-100866055:target	0.30998100566;-0.0442406785396;-0.0943147868252	0.889558010785;0.120819850205;0.167194446771	0.581;0.251;0.168	0.904;0.087;0.027	t|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr7	+	100861498-100865885;100861766-100865885;100865077-100865885	100860949-100861498;100861600-100861766;100863662-100865077;100865885-100866055	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/7_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ZNHIT1
CORO1B	ENSG00000172725	ENSG00000172725:67208596-67208715:source	0.222124966548;-0.222124966548	0.608067633317;0.608067633317	0.417;0.583	0.730;0.270	t|1e1.1o1|i	False	False	False	1	2	1	chr11	-	67208715-67208804;67208715-67208716	67208596-67208715;67208716-67208803;67208804-67208985	;;	;;	(67208716, 67208803)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/25_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#CORO1B
MTMR10	ENSG00000166912	ENSG00000166912:31235093-31235275:target	0.210173082085;-0.210173082085	0.65866841806;0.65866841806	0.183;0.817	0.440;0.560	s|1e1.1o2|i	False	False	False	1	2	1	chr15	-	31234275-31235093;31235092-31235093	31231144-31234275;31234276-31235092;31235093-31235275	;;	;;	(31234276, 31235092)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/23_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#MTMR10
ABCC4	ENSG00000125257	ENSG00000125257:95830251-95830345:source	-0.255446167022;-0.000110208695167;0.294304390599	0.626875238856;6.95596118841e-05;0.712304933649	0.869;0.036;0.108	0.504;0.027;0.486	t|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr13	-	95830345-95838955;95830345-95838260;95830345-95837734	95830251-95830345;95837734-95837744;95838260-95838270;95838955-95839146	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/11_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ABCC4
NUMB	ENSG00000133961	ENSG00000133961:73748953-73749213:target	-0.000118590149489;-0.29691031353;0.334797953285	2.96166384688e-07;0.856498673929;0.923088627528	0.034;0.557;0.413	0.025;0.243;0.752	s|1e1.1o1|1e2.1o1|1e3.1o1|2e0	True	False	True	3	4	0	chr14	-	73748245-73749067;73746132-73749067;73744001-73749067	73741815-73744001;73745989-73746132;73748122-73748245;73748953-73749213	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/13_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#NUMB
ZNF544	ENSG00000198131	ENSG00000198131:58757667-58757793:source	-0.490886600438;0.488899417168;7.11802238147e-06	0.998955099715;0.998924175487;3.90786324746e-08	0.847;0.148;0.025	0.368;0.625;0.026	s|1e1.1o2|1e1.2o2|1e2.2o2	False	True	True	3	3	0	chr19	+	58757793-58758077;58757793-58758112;58757793-58772217	58757667-58757793;58758077-58758182;58758077-58758182;58771731-58775010	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/30_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ZNF544
CHTF18	ENSG00000127586	ENSG00000127586:840525-840805:source	-0.210906726637;0.210906726637	0.675202504167;0.675202504167	0.961;0.039	0.721;0.279	s|1e0|2e1.2o2|3e1.2o2|4e0	True	True	False	2	2	0	chr16	+	840666-841161;840671-841161	840525-840805;841137-841370;841137-841370	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/12_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#CHTF18
PCM1	ENSG00000078674	ENSG00000078674:17837730-17838264:source	-1.49942964941e-05;0.229043863539;-0.217210721801	3.02997333388e-07;0.718914533242;0.680503032238	0.027;0.085;0.906	0.025;0.355;0.640	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr8	+	17838264-17840049;17838264-17840742;17838264-17842956	17837730-17838264;17840049-17840146;17840742-17840798;17842956-17843128	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/3_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#PCM1
OGFOD2	ENSG00000111325	ENSG00000111325:123461418-123462200:source	-0.000186554374175;-0.000793442970432;0.304449714711;-0.169814112061;-8.29727006624e-06	2.64249483302e-05;0.00128227071537;0.870604472677;0.485014355528;2.57398453272e-07	0.045;0.148;0.088;0.716;0.026	0.034;0.126;0.410;0.431;0.025	s|1e2.1o1|2e0|2e1.1o1|2e3.1o3|2e3.3o3|3e2.1o1|4e0	True	True	True	5	4	0	chr12	+	123461510-123462872;123461517-123462528;123461517-123462907;123461517-123462989;123461713-123462872	123461418-123462200;123462528-123462746;123462872-123462906;123462872-123462906;123462907-123463116;123462907-123463116	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/9_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#OGFOD2
OGFOD2	ENSG00000111325	ENSG00000111325:123462907-123463116:target	0.307988024949;-0.000381906726004;0.00802263801434;-7.49078496673e-06;-7.49078496673e-06;-0.369943361791;-7.49078496673e-06;-7.49078496673e-06	0.8474047291;6.30163215271e-05;0.00344612607065;4.12810408997e-07;4.12810408997e-07;0.908759345419;4.12810408997e-07;4.12810408997e-07	0.100;0.049;0.026;0.026;0.026;0.832;0.026;0.026	0.436;0.025;0.105;0.025;0.025;0.446;0.025;0.025	t|1e2.2o4|1e3.2o4|1e3.3o4|1e3.4o4|3e1.1o1|3e2.2o4|3e3.3o4|3e4.1o1	True	True	True	8	5	0	chr12	+	123461517-123462907;123462604-123462907;123462638-123462907;123462746-123462907;123459668-123462989;123461517-123462989;123462638-123462989;123462906-123462989	123459289-123459668;123461418-123462200;123461418-123462200;123462528-123462746;123462528-123462746;123462528-123462746;123462528-123462746;123462872-123462906;123462907-123463116	;;;;;;;;	;;;;;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/9_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#OGFOD2
OGFOD2	ENSG00000111325	ENSG00000111325:123459289-123459668:source	-0.050915654654;-0.00136537510759;-1.1546682575e-06;0.20596879215	0.14783022326;0.00222636813992;1.71571029635e-06;0.636980170874	0.846;0.138;0.027;0.026	0.639;0.104;0.027;0.248	s|1e1.1o1|1e2.3o3|1e3.3o3|i	False	False	True	3	4	1	chr12	+	123459668-123460358;123459668-123461201;123459668-123462989;123459668-123459669	123459289-123459668;123459669-123459766;123460358-123460414;123461131-123461314;123462907-123463116	;;;;	;;;;	(123459669, 123459766)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/9_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#OGFOD2
CRELD1	ENSG00000163703	ENSG00000163703:9976519-9976770:source	-0.241328446226;0.241328446226	0.69234143423;0.69234143423	0.870;0.130	0.566;0.434	s|1e1.1o1|1e2.1o1|2e0	True	False	True	2	3	0	chr3	+	9976601-9979246;9976601-9982534	9976519-9976770;9979246-9979356;9982534-9982710	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/21_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#CRELD1
DDX39A	ENSG00000123136	ENSG00000123136:14521459-14522198:target	-0.306905536906;0.306905536906	0.83424657191;0.83424657191	0.879;0.121	0.544;0.456	s|1e1.1o3|2e0|i	True	False	False	1	2	1	chr19	-	14521984-14521985;14521458-14521459	14521418-14521458;14521459-14522198	;	;	(14521418, 14521458)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/11_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#DDX39A
UPF3A	ENSG00000169062	ENSG00000169062:115051994-115052104:target	0.233623204594;7.08895308572e-08;-0.00180123513088;-0.13059302851	0.771717297106;1.55279547066e-12;0.000132057434477;0.416382453	0.178;0.025;0.103;0.717	0.428;0.025;0.057;0.511	t|1e1.1o3|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	1	chr13	+	115047602-115051994;115048418-115051994;115049833-115051994;115051875-115051994	115047400-115048127;115048312-115048418;115049569-115049833;115051450-115051875;115051994-115052104	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/24_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#UPF3A
NDC1	ENSG00000058804	ENSG00000058804:54303878-54304533:target	-0.223039054692;0.223039054692	0.69447801325;0.69447801325	0.940;0.060	0.673;0.327	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr1	-	54301293-54303878;54298264-54303878	54298163-54298264;54301173-54301293;54303878-54304533	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/2_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#NDC1
ACOT9	ENSG00000123130	ENSG00000123130:23754003-23754133:target	-0.570364926371;0.569067568141;6.50657257713e-06	0.991536001048;0.990807994823;7.60181578248e-06	0.699;0.289;0.029	0.140;0.847;0.029	s|1e1.1o1|1e2.1o3|2e2.2o3	True	True	True	3	3	0	chrX	-	23752484-23754036;23751334-23754036;23751328-23754003	23751289-23751334;23751289-23751334;23752458-23752484;23754003-23754133	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/11_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ACOT9
CCDC22	ENSG00000101997	ENSG00000101997:49099584-49099650:source	-0.235967633094;0.235967633094	0.813419633067;0.813419633067	0.273;0.727	0.035;0.965	s|1e1.1o1|2e1.1o1	True	True	False	2	2	1	chrX	+	49099647-49099750;49099650-49099750	49099584-49099650;49099750-49099932;49099750-49099932	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/6_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#CCDC22
METTL1	ENSG00000037897	ENSG00000037897:58164877-58165040:target	-2.09073285797e-05;-0.206430163765;0.224455628455	4.06736394564e-06;0.612399069311;0.671369178929	0.029;0.928;0.060	0.027;0.643;0.347	s|1e1.1o1|1e2.1o2|1e3.1o3	False	False	True	3	4	0	chr12	-	58164772-58164877;58163739-58164877;58163461-58164877	58163348-58163461;58163555-58163739;58164467-58164772;58164877-58165040	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/1_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#METTL1
E4F1	ENSG00000167967	ENSG00000167967:2282457-2282577:target	0.240599510204;-0.240599510204	0.764096297267;0.764096297267	0.731;0.269	0.974;0.026	t|1e1.1o1|i	False	False	False	1	2	1	chr16	+	2282365-2282457;2282456-2282457	2282172-2282365;2282366-2282456;2282457-2282577	;;	;;	(2282366, 2282456)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/23_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#E4F1
GPBP1L1	ENSG00000159592	ENSG00000159592:46151248-46151292:source	-0.00127900266686;-3.14720330761e-05;-0.183496017504;0.310129086747	0.00107612776789;1.63703575572e-05;0.492345956256;0.741822682586	0.080;0.030;0.379;0.528	0.027;0.027;0.077;0.905	t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1	True	False	True	4	4	1	chr1	-	46151292-46153655;46151292-46152724;46151292-46152665;46151292-46152084	46151248-46151292;46152084-46152325;46152665-46152818;46152665-46152818;46153655-46153785	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/20_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#GPBP1L1
GPBP1L1	ENSG00000159592	ENSG00000159592:46152084-46152325:target	0.355560097252;-0.355560097252	0.829174714317;0.829174714317	0.365;0.635	0.762;0.238	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr1	-	46151292-46152084;46126897-46152084	46126089-46126897;46151248-46151292;46152084-46152325	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/20_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#GPBP1L1
SMYD3	ENSG00000185420	ENSG00000185420:246518333-246518396:source	-0.406142968396;-1.39970081873e-05;-1.39970081873e-05;0.000636173263673;0.352484460651;-1.39970081873e-05	0.993006282753;9.50927455025e-07;9.50927455025e-07;1.76874659911e-05;0.992507390974;9.50927455025e-07	0.962;0.026;0.026;0.026;0.026;0.026	0.565;0.025;0.025;0.055;0.371;0.025	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1	False	False	True	6	7	1	chr1	-	246518396-246670356;246518396-246669394;246518396-246646737;246518396-246580598;246518396-246546490;246518396-246518483	246518333-246518396;246518483-246518637;246546490-246546500;246580598-246580714;246646737-246647067;246669394-246669404;246670356-246670614	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/27_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#SMYD3
TMEM168	ENSG00000146802	ENSG00000146802:112402437-112407799:source	3.18651599465e-06;0.316995665368;-0.322085345078	6.28914890909e-07;0.954890014046;0.953618539282	0.027;0.027;0.970	0.027;0.337;0.654	t|1e1.1o1|1e2.1o1|1e3.2o2	False	False	True	3	4	1	chr7	-	112407799-112423753;112407799-112415231;112407799-112412836	112402437-112407799;112412836-112412873;112415231-112415373;112423753-112423838	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/17_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#TMEM168
ATRN	ENSG00000088812	ENSG00000088812:3584752-3584909:source	-0.349628471575;0.349628471575	0.877155862684;0.877155862684	0.921;0.079	0.547;0.453	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr20	+	3584909-3596475;3584909-3605158	3584752-3584909;3596475-3596594;3605158-3605219	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/4_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ATRN
SGSM2	ENSG00000141258	ENSG00000141258:2268509-2268635:source	0.0210828623535;0.291122614223;-0.454497551025	0.0132788329558;0.79238672253;0.979799964692	0.029;0.128;0.858	0.127;0.463;0.410	s|1e1.1o1|1e2.2o2|1e3.1o1	False	False	True	3	4	1	chr17	+	2268635-2268797;2268635-2270565;2268635-2274556	2268509-2268635;2268797-2268960;2269822-2270699;2274556-2275114	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/16_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#SGSM2
TYSND1	ENSG00000156521	ENSG00000156521:71903598-71904591:target	-0.0011388738271;-2.00092836519e-06;-0.211017261917;0.00280598406478;0.206127078069	0.00020569979855;5.24136939857e-08;0.660141685288;0.000540433518512;0.650266635027	0.073;0.026;0.912;0.026;0.026	0.035;0.025;0.649;0.084;0.232	s|1e1.2o2|1e3.1o1|2e2.1o2|2e2.2o2|2e3.1o1	True	True	True	5	4	1	chr10	-	71903728-71904241;71899897-71904241;71902609-71903598;71902520-71903598;71899897-71903598	71897737-71899897;71897737-71899897;71902424-71902609;71902424-71902609;71903598-71904591	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/19_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#TYSND1
CDC25A	ENSG00000164045	ENSG00000164045:48224419-48224520:target	-0.325434730813;0.325434730813	0.976363951394;0.976363951394	0.974;0.026	0.656;0.344	s|1e0|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr3	-	48222330-48224419;48219478-48224419	48219344-48219478;48222211-48222330;48224419-48224520	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/22_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#CDC25A
NDOR1	ENSG00000188566	ENSG00000188566:140110519-140110640:source	0.00025250832667;-0.207300745446;0.204043816093	1.59973236734e-05;0.652977673543;0.659991594536	0.083;0.714;0.203	0.092;0.460;0.448	s|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr9	+	140110618-140110724;140110640-140110724;140110640-140110641	140110519-140110640;140110641-140110723;140110724-140111461;140110724-140111461	;;;	;;;	(140110641, 140110723)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/28_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#NDOR1
RGS14	ENSG00000169220	ENSG00000169220:176798351-176798397:source	-0.247684621204;6.41196635087e-05;0.240829346252	0.808134550039;1.55037806322e-07;0.797481549986	0.934;0.026;0.049	0.681;0.031;0.294	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr5	+	176798397-176798476;176798397-176798874;176798397-176798398	176798351-176798397;176798398-176798475;176798476-176798590;176798874-176799602	;;;	;;;	(176798398, 176798475)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/24_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#RGS14
PAM16	ENSG00000217930	ENSG00000217930:4393208-4393292:source	0.450691505511;-5.24015419113e-05;2.84331405973e-05;-0.437831453007	0.97067936018;2.78962568819e-06;2.57978177672e-06;0.963191026495	0.304;0.032;0.025;0.666	0.752;0.028;0.028;0.228	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	0	chr16	-	4393292-4401233;4393292-4400936;4393292-4394060;4393292-4393484	4393208-4393292;4393484-4393762;4394060-4394426;4400936-4401056;4401233-4401373	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/32_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#PAM16
SMIM7	ENSG00000214046	ENSG00000214046:16770206-16770258:target	4.33860797971e-08;4.33860797971e-08;0.2259262916;-0.226359369414	6.00149392678e-15;6.00149392678e-15;0.813972341352;0.821803427193	0.025;0.025;0.741;0.256	0.025;0.025;0.962;0.035	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	0	chr19	-	16770066-16770206;16766179-16770206;16764936-16770206;16758072-16770206	16757818-16758072;16764491-16764936;16766049-16766179;16769969-16770066;16770206-16770258	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/31_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#SMIM7
PPOX	ENSG00000143224	ENSG00000143224:161139696-161139814:target	-0.293067886892;0.293067886892	0.867474043836;0.867474043836	0.889;0.111	0.584;0.416	t|1e1.2o3|i	False	False	False	1	2	1	chr1	+	161139510-161139696;161139695-161139696	161139074-161139630;161139631-161139695;161139696-161139814	;;	;;	(161139631, 161139695)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/16_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#PPOX
NHP2L1	ENSG00000100138	ENSG00000100138:42076248-42076368:source	-1.56400605714e-08;-0.199021158947;-1.56400605714e-08;-1.56400605714e-08;0.200869753705;-1.56400605714e-08	9.68628129967e-17;0.663002575916;9.68628129967e-17;9.68628129967e-17;0.670197193213;9.68628129967e-17	0.025;0.746;0.025;0.025;0.250;0.025	0.025;0.528;0.025;0.025;0.468;0.025	t|1e1.1o1|1e2.1o1|1e3.1o3|1e3.3o3|1e4.1o1|1e5.1o1	True	False	True	6	6	0	chr22	-	42076368-42086439;42076368-42084798;42076368-42084083;42076368-42083726;42076368-42078360;42076368-42077230	42076248-42076368;42077230-42077563;42078360-42078626;42083726-42084331;42083726-42084331;42084798-42084913;42086439-42086508	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/5_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#NHP2L1
SEC31B	ENSG00000075826	ENSG00000075826:102268764-102268859:target	-1.9371448731e-05;0.248327383998;-0.237698800805	3.47368900175e-07;0.700660601503;0.67392181848	0.027;0.257;0.733	0.025;0.563;0.433	s|1e1.2o2|1e2.1o2|1e2.2o2	False	True	True	3	3	0	chr10	-	102268226-102268764;102267808-102268764;102267805-102268764	102267665-102267808;102267665-102267808;102268218-102268550;102268764-102268859	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/3_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#SEC31B
TIA1	ENSG00000116001	ENSG00000116001:70452460-70452525:source	-0.231760611874;0.231760611874	0.789453714869;0.789453714869	0.277;0.723	0.033;0.967	t|1e1.1o1|i	False	False	False	1	2	1	chr2	-	70452525-70454867;70452525-70452526	70452460-70452525;70452526-70452596;70454867-70454971	;;	;;	(70452526, 70452596)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/10_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#TIA1
RHPN1	ENSG00000158106	ENSG00000158106:144461999-144462155:source	0.341439116547;-0.257484807411;-0.00220590167731	0.90914737178;0.743610744645;0.00292968964982	0.229;0.545;0.226	0.580;0.241;0.178	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr8	+	144462155-144462232;144462155-144462235;144462155-144462156	144461999-144462155;144462156-144462231;144462232-144462345;144462232-144462345	;;;	;;;	(144462156, 144462231)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/19_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#RHPN1
TTC39C	ENSG00000168234	ENSG00000168234:21644104-21644152:target	0.246946862746;-0.23246087977;-3.82737240058e-06;-9.44128582548e-05	0.90031819375;0.820820403256;2.60084208919e-09;3.21477884416e-07	0.025;0.962;0.025;0.032	0.266;0.730;0.025;0.025	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	1	chr18	+	21573002-21644104;21595002-21644104;21596704-21644104;21602811-21644104	21572737-21573002;21594384-21595002;21596598-21596704;21602505-21602811;21644104-21644152	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/23_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#TTC39C
QDPR	ENSG00000151552	ENSG00000151552:17506002-17506098:source	0.213455721632;-0.213455721632	0.700575993056;0.700575993056	0.046;0.954	0.275;0.725	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr4	-	17506098-17513573;17506098-17510894	17506002-17506098;17510894-17510986;17513573-17513857	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/18_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#QDPR
CRTC3	ENSG00000140577	ENSG00000140577:91136868-91138809:target	-0.306366981699;0.306366981699	0.953841436399;0.953841436399	0.974;0.026	0.674;0.326	t|1e1.1o1|2e0|3e0|4e2.3o4	False	True	True	2	3	1	chr15	+	91083369-91136868;91137094-91137568	91082849-91083369;91136868-91138809	;	;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/15_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#CRTC3
CRTC3	ENSG00000140577	ENSG00000140577:91136868-91138809:source	7.18981674365e-05;-0.226430727523;0.210408539915	2.26888025622e-06;0.769930427411;0.705981831993	0.028;0.967;0.028	0.033;0.724;0.248	s|1e2.1o1|2e3.1o2|3e1.4o4|4e0	True	False	True	3	4	1	chr15	+	91136962-91143540;91136987-91145556;91137094-91137568	91136868-91138809;91143540-91143878;91145556-91145617	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/15_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#CRTC3
RPTOR	ENSG00000141564	ENSG00000141564:78866529-78867009:source	-0.223646684391;0.223646684391	0.767865300021;0.767865300021	0.967;0.033	0.725;0.275	s|1e1.1o1|2e1.1o1	True	True	False	2	2	1	chr17	+	78866669-78867507;78867009-78867507	78866529-78867009;78867507-78867665;78867507-78867665	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/16_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#RPTOR
FAM76B	ENSG00000077458	ENSG00000077458:95512653-95512851:target	-0.024309396812;0.288635327059;-0.129463251509	0.0523381949561;0.869299079067;0.338833461549	0.230;0.568;0.203	0.104;0.868;0.033	s|1e1.3o3|1e2.1o2|1e2.2o2|2e0	True	True	True	3	3	0	chr11	-	95512299-95512771;95512121-95512771;95512118-95512771	95511986-95512121;95511986-95512121;95512242-95512383;95512653-95512851	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/3_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#FAM76B
