#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th1_e_A E(PSI)	Th2_e_A E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
ZNF638	ENSG00000075292	ENSG00000075292:71645352-71645769:source	0.305463264249;-0.111675852886;-0.00475650802018;-0.000644956503642	0.949407301672;0.282452012212;0.00078493254025;1.24185753158e-05	0.659;0.199;0.088;0.054	0.960;0.034;0.025;0.025	s|1e1.1o1|1e2.1o1|1e3.2o2|1e4.3o3	False	False	True	4	5	1	chr2	+	71645769-71649944;71645769-71651780;71645769-71655677;71645769-71658457	71645352-71645769;71649944-71651168;71651780-71651845;71655661-71656093;71658153-71658558	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/3_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#ZNF638
TMEM256-PLSCR3	ENSG00000187838	ENSG00000187838:7297423-7297593:target	-0.213242535782;0.213242535782	0.720360562075;0.720360562075	0.962;0.038	0.749;0.251	s|1e1.1o1|1e2.1o2	False	False	True	2	3	0	chr17	-	7297155-7297423;7296828-7297423	7296786-7296828;7296920-7297155;7297423-7297593	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/32_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#TMEM256-PLSCR3
CUL3	ENSG00000036257	ENSG00000036257:225400245-225400358:source	-0.30441098182;0.307301529679;-1.70437093912e-05	0.904007104239;0.900858278633;6.67861922126e-07	0.346;0.644;0.027	0.039;0.955;0.026	t|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr2	-	225400358-225449661;225400358-225422376;225400358-225421012	225400245-225400358;225421012-225421161;225422376-225422573;225449661-225450110	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/1_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#CUL3
USP33	ENSG00000077254	ENSG00000077254:78186857-78187423:source	-0.210184320778;0.210184320778	0.670390484924;0.670390484924	0.952;0.048	0.695;0.305	t|1e0|2e0|3e0|3e1.1o1|i	False	True	False	1	2	1	chr1	-	78186890-78187516;78187423-78187424	78186857-78187423;78187424-78187515;78187516-78187610	;;	;;	(78187424, 78187515)	file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/3_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#USP33
RP11-345J4.5	ENSG00000261740	ENSG00000261740:29463430-29465434:target	-0.209360104045;0.210316842933;-6.33670387766e-07	0.652968194042;0.65557629312;1.30573653848e-11	0.612;0.384;0.025	0.360;0.636;0.025	s|1e2.1o2|1e2.2o2|2e1.1o1	True	True	True	3	3	0	chr16	-	29458347-29465337;29458243-29465337;29461597-29463430	29458123-29458347;29458123-29458347;29461433-29461597;29463430-29465434	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/36_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#RP11-345J4.5
RP11-345J4.5	ENSG00000261740	ENSG00000261740:29458123-29458347:source	-0.196548694098;-1.25885452766e-05;0.201288432112	0.620587781183;1.23325199179e-09;0.63371205288	0.599;0.027;0.382	0.356;0.026;0.629	t|1e1.1o2|1e2.1o1|2e1.1o2	True	True	True	3	3	0	chr16	-	29458347-29465337;29458347-29461433;29458243-29465337	29458123-29458347;29461433-29461597;29463430-29465434;29463430-29465434	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/36_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#RP11-345J4.5
PKP4	ENSG00000144283	ENSG00000144283:159530395-159530512:source	0.307408681481;-0.0198417223221;-0.0517811476682	0.859693563589;0.0549812613572;0.142095621058	0.108;0.652;0.240	0.437;0.498;0.064	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr2	+	159530512-159533251;159530512-159535093;159530512-159536941	159530395-159530512;159533251-159533867;159535093-159535166;159536941-159539391	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/20_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#PKP4
THRAP3	ENSG00000054118	ENSG00000054118:36724983-36725085:target	0.217977421425;-0.054018725329;-0.0151914062793;-5.00475742195e-07	0.719087903397;0.123960292047;0.0107806200042;9.20474836677e-11	0.638;0.221;0.138;0.025	0.881;0.076;0.040;0.025	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	1	chr1	+	36690106-36724983;36690703-36724983;36691064-36724983;36704464-36724983	36690017-36690106;36690572-36690703;36691013-36691064;36704454-36704464;36724983-36725085	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/2_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#THRAP3
HAPLN3	ENSG00000140511	ENSG00000140511:89422198-89422500:source	0.331886130313;-0.281964862729;-0.00145011135107	0.920095952788;0.844283939502;3.89270278819e-06	0.445;0.481;0.074	0.782;0.181;0.040	t|1e1.1o2|1e2.1o2|1e2.2o2	True	False	True	3	3	1	chr15	-	89422500-89424588;89422500-89422649;89422500-89422642	89422198-89422500;89422642-89423841;89422642-89423841;89424376-89424956	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/19_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#HAPLN3
BIRC3	ENSG00000023445	ENSG00000023445:102188215-102188302:source	0.232097212658;-0.289575140742;0.00036781388428	0.721046870541;0.850347925622;3.62329464553e-05	0.043;0.950;0.026	0.309;0.644;0.049	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr11	+	102188302-102190608;102188302-102192568;102188302-102196197	102188215-102188302;102190608-102190737;102192568-102192973;102196197-102196296	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/0_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#BIRC3
SMPD1	ENSG00000166311	ENSG00000166311:6413020-6413386:source	-1.20333759726e-06;0.204834315484;-0.000424577948625;-0.12432600866	3.14988641996e-10;0.682868014483;2.19014747515e-06;0.337687614317	0.025;0.737;0.047;0.211	0.025;0.954;0.025;0.039	s|1e0|2e0|3e1.1o1|3e2.1o2|3e3.2o2|i	True	False	True	3	4	1	chr11	+	6413386-6413423;6413386-6414446;6413386-6414847;6413386-6413387	6413020-6413386;6413387-6413422;6413423-6413426;6414446-6414617;6414748-6414923	;;;;	;;;;	(6413387, 6413422)	file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/26_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#SMPD1
CAPN7	ENSG00000131375	ENSG00000131375:15283685-15283760:target	-0.276847229418;0.276847229418	0.752232457612;0.752232457612	0.625;0.375	0.298;0.702	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr3	+	15282360-15283685;15283095-15283685	15282261-15282360;15282960-15283095;15283685-15283760	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/15_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#CAPN7
CAPN7	ENSG00000131375	ENSG00000131375:15282261-15282360:source	0.312154669719;-0.312154669719	0.802974569964;0.802974569964	0.297;0.703	0.653;0.347	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr3	+	15282360-15282960;15282360-15283685	15282261-15282360;15282960-15283095;15283685-15283760	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/15_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#CAPN7
C3orf17	ENSG00000163608	ENSG00000163608:112732796-112732879:source	0.218512710493;-0.218512710493	0.624638217778;0.624638217778	0.183;0.817	0.475;0.525	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr3	-	112732879-112738389;112732879-112736295	112732796-112732879;112736295-112736449;112738389-112738708	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/25_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#C3orf17
SLC25A16	ENSG00000122912	ENSG00000122912:70276508-70276600:source	0.62356913315;-0.62356913315	0.999914944318;0.999914944318	0.297;0.703	0.905;0.095	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr10	-	70276600-70287003;70276600-70276841	70276508-70276600;70276841-70277975;70287003-70287231	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/13_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#SLC25A16
AFTPH	ENSG00000119844	ENSG00000119844:64812556-64812679:source	0.264744681324;-0.264744681324	0.83633871461;0.83633871461	0.403;0.597	0.678;0.322	s|1e0|1e1.1o2|1e1.2o2	False	True	False	2	2	0	chr2	+	64812679-64819019;64812679-64819022	64812556-64812679;64819019-64820139;64819019-64820139	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/12_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#AFTPH
IFT80	ENSG00000068885	ENSG00000068885:160037548-160037935:source	0.219774903451;-0.219774903451	0.735292606273;0.735292606273	0.725;0.275	0.961;0.039	t|1e0|2e1.1o1|2e2.1o1	False	True	True	2	3	0	chr3	-	160037727-160073801;160037727-160061439	160037548-160037935;160061439-160061603;160073801-160073938	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/2_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#IFT80
SLC25A51	ENSG00000122696	ENSG00000122696:37899826-37899947:target	-0.390701157804;0.390701157804	0.945533383045;0.945533383045	0.695;0.305	0.302;0.698	s|1e1.2o2|1e2.1o1	False	False	True	2	3	0	chr9	-	37888589-37899826;37881628-37899826	37881515-37881628;37887201-37888591;37899826-37899947	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/13_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#SLC25A51
TMEM126B	ENSG00000171204	ENSG00000171204:85342731-85342852:target	-0.166931311843;3.98279163609e-08;-3.00792917789e-05;0.20219363131	0.546722703294;5.14449238793e-15;1.46859760742e-11;0.663009306289	0.637;0.025;0.027;0.337	0.426;0.025;0.025;0.570	t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1	True	False	True	4	4	0	chr11	+	85339732-85342731;85340247-85342731;85340306-85342731;85342360-85342731	85339629-85339732;85340176-85340306;85340176-85340306;85342189-85342360;85342731-85342852	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/28_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#TMEM126B
MIB2	ENSG00000197530	ENSG00000197530:1559154-1559589:target	0.257584474394;-8.48440993635e-05;-0.225632989033	0.721862818481;5.44785577808e-05;0.626026399182	0.114;0.050;0.839	0.428;0.045;0.529	t|1e1.1o1|1e2.1o2|1e2.2o2|2e0	True	True	True	3	3	0	chr1	+	1558862-1559154;1559059-1559154;1559079-1559154	1558502-1558862;1558961-1559079;1558961-1559079;1559154-1559589	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/33_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#MIB2
MIB2	ENSG00000197530	ENSG00000197530:1563653-1563779:target	0.247567769659;-0.247567769659	0.758100032172;0.758100032172	0.463;0.537	0.744;0.256	t|1e1.1o1|i	False	False	False	1	2	1	chr1	+	1563559-1563653;1563652-1563653	1563399-1563559;1563560-1563652;1563653-1563779	;;	;;	(1563560, 1563652)	file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/33_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#MIB2
HYI	ENSG00000178922	ENSG00000178922:43919266-43919660:target	-0.335396148941;0.335396148941	0.900745247599;0.900745247599	0.874;0.126	0.528;0.472	s|1e1.1o4|i	False	False	False	1	2	1	chr1	-	43919168-43919266;43919265-43919266	43918832-43919168;43919169-43919265;43919266-43919660	;;	;;	(43919169, 43919265)	file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/30_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#HYI
PHC3	ENSG00000173889	ENSG00000173889:169846472-169846595:target	0.29073614858;-0.0108836379886;-0.0492760390028	0.885650380173;0.00742021589855;0.14097969373	0.026;0.118;0.874	0.313;0.028;0.675	s|1e1.1o2|1e1.2o2|1e2.1o1	False	True	True	3	3	1	chr3	-	169846196-169846472;169846175-169846472;169840532-169846472	169840379-169840532;169846128-169846196;169846128-169846196;169846472-169846595	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/29_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#PHC3
SDF4	ENSG00000078808	ENSG00000078808:1166887-1167411:target	-0.215929763789;0.215929763789	0.727982452021;0.727982452021	0.880;0.120	0.652;0.348	s|1e1.1o2|2e1.1o2	True	True	False	2	2	1	chr1	-	1164326-1167272;1164326-1166887	1163848-1164326;1163848-1164326;1166887-1167411	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/3_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#SDF4
CELF2	ENSG00000048740	ENSG00000048740:11312629-11312787:target	-0.226330023226;0.225921030296;1.19349834328e-08	0.777419084021;0.775587095448;6.61704024694e-18	0.435;0.563;0.025	0.204;0.794;0.025	t|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr10	+	11299835-11312629;11308640-11312629;11311370-11312629	11299701-11299835;11308561-11308640;11311360-11311370;11312629-11312787	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/1_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#CELF2
CELF2	ENSG00000048740	ENSG00000048740:11299701-11299835:source	0.273223340987;-0.273913403878;1.36870644975e-07	0.875605589042;0.877603457486;3.68190761972e-14	0.445;0.553;0.025	0.721;0.276;0.025	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr10	+	11299835-11308561;11299835-11312629;11299835-11330381	11299701-11299835;11308561-11308640;11312629-11312787;11330381-11330515	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/1_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#CELF2
SAFB2	ENSG00000130254	ENSG00000130254:5610006-5610246:source	0.229941633396;-0.00274360741957;-0.0999148056442	0.767276759205;0.000131447025747;0.281972005102	0.696;0.078;0.226	0.940;0.026;0.053	t|1e0|2e1.1o1|2e2.1o1|i	False	True	True	2	3	1	chr19	-	5610106-5610650;5610106-5610300;5610246-5610247	5610006-5610246;5610247-5610299;5610300-5610622;5610650-5610699	;;;	;;;	(5610247, 5610299)	file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/14_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#SAFB2
ZMIZ1	ENSG00000108175	ENSG00000108175:81051915-81052113:source	0.232030230654;-0.232030230654	0.645995482136;0.645995482136	0.602;0.398	0.918;0.082	s|1e1.1o2|1e1.2o2	False	True	False	2	2	0	chr10	+	81052113-81053120;81052113-81053138	81051915-81052113;81053120-81053410;81053120-81053410	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/8_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#ZMIZ1
GBP2	ENSG00000162645	ENSG00000162645:89571815-89572735:source	-0.0160748941212;-0.331947458608;1.26683550958e-05;0.434771544061	0.00643200386622;0.987410527079;1.12302990077e-07;0.998668080769	0.139;0.365;0.025;0.494	0.041;0.041;0.026;0.918	t|1e1.1o1|1e2.2o4|1e2.3o4|i	True	False	True	3	3	1	chr1	-	89572735-89575360;89572735-89573706;89572735-89573701;89572735-89572736	89571815-89572735;89572736-89573682;89573683-89573974;89573683-89573974;89575360-89575553	;;;;	;;;;	(89572736, 89573682)	file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/25_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#GBP2
GBP2	ENSG00000162645	ENSG00000162645:89573683-89573974:target	-0.315955837511;2.22800506804e-05;0.308915059965	0.97514643329;2.81621628192e-07;0.960838943397	0.354;0.025;0.643	0.044;0.027;0.947	s|1e0|2e1.1o1|3e1.1o1|4e0|i	True	True	False	2	2	1	chr1	-	89572735-89573706;89572735-89573701;89573682-89573683	89571815-89572735;89571815-89572735;89572736-89573682;89573683-89573974	;;;	;;;	(89572736, 89573682)	file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/25_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#GBP2
FBXO44	ENSG00000132879	ENSG00000132879:11722682-11722788:source	-0.33779122395;-0.0091571417605;0.00159124233514;0.401437000627	0.984686988662;0.00434992666324;0.00238589932147;0.938786679328	0.358;0.111;0.113;0.419	0.027;0.027;0.154;0.827	s|1e1.1o2|2e1.1o2|2e1.2o2|i	True	True	False	3	2	1	chr1	+	11722737-11722873;11722788-11722873;11722788-11722909;11722788-11722789	11722682-11722788;11722789-11722872;11722873-11723174;11722873-11723174;11722873-11723174	;;;;	;;;;	(11722789, 11722872)	file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/15_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#FBXO44
REC8	ENSG00000100918	ENSG00000100918:24646559-24646589:source	0.248795502702;-0.248795502702	0.668074203889;0.668074203889	0.566;0.434	0.887;0.113	s|1e1.1o2|i	False	False	False	1	2	1	chr14	+	24646589-24646671;24646589-24646590	24646559-24646589;24646590-24646670;24646671-24646747	;;	;;	(24646590, 24646670)	file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/6_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#REC8
REC8	ENSG00000100918	ENSG00000100918:24646915-24647146:source	0.211853730455;-0.211853730455	0.662903626674;0.662903626674	0.679;0.321	0.944;0.056	s|1e0|2e1.1o1|4e1.1o1	True	True	False	2	2	1	chr14	+	24646964-24647297;24647146-24647297	24646915-24647146;24647297-24647306;24647297-24647306	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/6_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#REC8
REC8	ENSG00000100918	ENSG00000100918:24646671-24646747:target	0.31215383518;-0.31215383518	0.823146485972;0.823146485972	0.590;0.410	0.935;0.065	t|1e1.1o1|2e0|i	False	True	False	1	2	1	chr14	+	24646589-24646671;24646670-24646671	24646559-24646589;24646590-24646670;24646671-24646747	;;	;;	(24646590, 24646670)	file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/6_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#REC8
EXOC7	ENSG00000182473	ENSG00000182473:74085256-74085889:target	0.27351266095;-0.27351266095	0.926082634984;0.926082634984	0.026;0.974	0.293;0.707	s|1e1.2o2|2e2.1o1	True	False	True	2	3	1	chr17	-	74085401-74085756;74085004-74085256	74084852-74085004;74085256-74085889	;	;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/31_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#EXOC7
EXOC7	ENSG00000182473	ENSG00000182473:74088396-74090570:target	0.546328180525;2.12653215091e-05;-0.549688425561;8.94139670207e-07	0.999996934998;1.35265222798e-08;0.999995755569;9.15934742085e-11	0.063;0.027;0.915;0.025	0.596;0.029;0.380;0.025	s|1e1.1o1|1e2.2o2|1e3.2o2|1e4.1o1|2e0	True	False	True	4	5	0	chr17	-	74087316-74090495;74086478-74090495;74085401-74090495;74085004-74090495	74084852-74085004;74085256-74085889;74086410-74086562;74087224-74087316;74088396-74090570	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/31_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#EXOC7
KAT2A	ENSG00000108773	ENSG00000108773:40271072-40271454:target	0.220874253648;-0.220874253648	0.743274691153;0.743274691153	0.309;0.691	0.544;0.456	s|1e1.1o1|2e1.1o1	True	True	False	2	2	0	chr17	-	40270421-40271263;40270421-40271072	40270315-40270421;40270315-40270421;40271072-40271454	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/9_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#KAT2A
HAGH	ENSG00000063854	ENSG00000063854:1872866-1873038:source	-5.19872213843e-07;0.364777079597;-0.364177831331	3.39644635819e-12;0.983490950334;0.983179446452	0.025;0.335;0.661	0.025;0.692;0.305	t|1e1.1o1|1e2.1o1|1e3.1o1|2e0	False	True	True	3	4	0	chr16	-	1873038-1876942;1873038-1876713;1873038-1876508	1872866-1873038;1876508-1876603;1876713-1876842;1876942-1877195	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/2_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#HAGH
UTRN	ENSG00000152818	ENSG00000152818:144724259-144724320:target	-0.273230398798;0.273230398798	0.813166630909;0.813166630909	0.329;0.671	0.033;0.967	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr6	+	144613043-144724259;144665440-144724259	144612873-144613043;144665237-144665440;144724259-144724320	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/22_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#UTRN
JAK2	ENSG00000096968	ENSG00000096968:5054563-5054884:source	0.213348814784;-0.213348814784	0.673404489658;0.673404489658	0.133;0.867	0.386;0.614	s|1e1.1o1|2e1.1o1	True	True	False	2	2	1	chr9	+	5054789-5055669;5054884-5055669	5054563-5054884;5055669-5055788;5055669-5055788	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/5_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#JAK2
USP15	ENSG00000135655	ENSG00000135655:62749112-62749167:target	-6.197337271e-07;0.219216194209;-0.215937686202;-6.197337271e-07	9.35761452095e-10;0.686643704873;0.675059744745;9.35761452095e-10	0.025;0.176;0.816;0.025	0.025;0.439;0.553;0.025	t|1e1.3o4|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	0	chr12	+	62715390-62749112;62719714-62749112;62743088-62749112;62748855-62749112	62715242-62715402;62719653-62719714;62743002-62743088;62748792-62748855;62749112-62749167	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/17_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#USP15
USP15	ENSG00000135655	ENSG00000135655:62719653-62719714:source	-2.04946941177e-06;-2.04946941177e-06;-0.00954243962229;-0.0581979724247;0.251497897394	1.52407975244e-08;1.52407975244e-08;0.00465384964897;0.171841289788;0.71978677269	0.025;0.025;0.108;0.652;0.231	0.025;0.025;0.025;0.454;0.535	s|1e0|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	False	False	True	5	6	0	chr12	+	62719714-62721442;62719714-62722074;62719714-62728947;62719714-62743002;62719714-62749112	62719653-62719714;62721442-62721562;62722074-62722186;62728947-62730471;62743002-62743088;62749112-62749167	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/17_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#USP15
KBTBD2	ENSG00000170852	ENSG00000170852:32919128-32919554:source	-2.84158221211e-07;-2.84158221211e-07;-2.84158221211e-07;-0.304104288233;0.000230905266247;0.262638697488	2.19793865467e-07;2.19793865467e-07;2.19793865467e-07;0.872862810598;1.24688257875e-05;0.810664526837	0.026;0.026;0.026;0.942;0.026;0.042	0.026;0.026;0.026;0.623;0.041;0.325	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1	False	False	True	6	7	1	chr7	-	32919554-32933447;32919554-32932104;32919554-32931701;32919554-32931148;32919554-32930589;32919554-32927589	32919128-32919554;32927589-32927707;32930589-32930765;32931148-32931509;32931701-32931756;32932104-32932345;32933447-32933743	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/28_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#KBTBD2
FBXO38	ENSG00000145868	ENSG00000145868:147812796-147813087:target	0.214060459162;0.00198522380706;-0.00154549173795;-0.145141151104	0.73301196864;0.00176658103631;2.00051248326e-05;0.464019886318	0.058;0.259;0.083;0.599	0.275;0.299;0.043;0.382	t|1e0|2e1.1o1|2e2.1o3|2e2.2o3|2e2.3o3	True	True	True	4	3	1	chr5	+	147805264-147812987;147807285-147812987;147807384-147812987;147807510-147812987	147805085-147805264;147807186-147807510;147807186-147807510;147807186-147807510;147812796-147813087	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH2e//summaries/20_Th1_e_A_Th2_e_A.deltapsi_quantify_deltapsi.html#FBXO38
