#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th17_e_A E(PSI)	Th17_e_r E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
CALHM2	ENSG00000138172	ENSG00000138172:105210840-105211345:target	-0.250155573372;0.250155573372	0.878777124442;0.878777124442	0.288;0.712	0.032;0.968	s|1e1.1o1|1e2.1o2	False	False	True	2	3	0	chr10	-	105210557-105210840;105209856-105210840	105208871-105209856;105210053-105210557;105210840-105211345	;;	;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/23_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#CALHM2
ACAA1	ENSG00000060971	ENSG00000060971:38170781-38170879:source	1.29360110734e-05;-0.241382114891;0.237182662451	1.02600144602e-08;0.897342985392;0.871708323785	0.025;0.272;0.726	0.026;0.035;0.961	t|1e1.1o3|1e2.1o1|1e3.1o2	False	False	True	3	4	0	chr3	-	38170879-38175443;38170879-38173417;38170879-38173087	38170781-38170879;38172738-38173129;38173417-38174043;38175271-38175958	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/3_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#ACAA1
ACAA1	ENSG00000060971	ENSG00000060971:38173417-38174043:target	0.226143325156;-0.226143325156	0.792751163851;0.792751163851	0.738;0.262	0.964;0.036	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr3	-	38173129-38173417;38170879-38173417	38170781-38170879;38172738-38173129;38173417-38174043	;;	;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/3_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#ACAA1
ORMDL1	ENSG00000128699	ENSG00000128699:190648995-190649097:target	-0.0846823222935;-0.461762680963;0.688157591664	0.261118238035;0.999102832198;0.999985289484	0.274;0.481;0.246	0.069;0.030;0.916	s|1e1.4o4|1e2.1o1|i	False	False	True	2	3	1	chr2	-	190647849-190648995;190647328-190648995;190648994-190648995	190647148-190647328;190647740-190648299;190648300-190648994;190648995-190649097	;;;	;;;	(190648300, 190648994)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/19_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#ORMDL1
ZNF513	ENSG00000163795	ENSG00000163795:27601334-27601482:target	-0.437067338528;2.96909735722e-05;0.430203365532	0.998115164913;3.7985092503e-07;0.998117307222	0.965;0.026;0.031	0.539;0.027;0.450	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr2	-	27601238-27601334;27600897-27601334;27601333-27601334	27600098-27601238;27600098-27601238;27601239-27601333;27601334-27601482	;;;	;;;	(27601239, 27601333)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/33_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#ZNF513
TRA2B	ENSG00000136527	ENSG00000136527:185644389-185646861:source	-0.0969577983631;-0.0443700074202;0.304156899497	0.296097106239;0.0564073237031;0.947486321306	0.652;0.196;0.152	0.474;0.076;0.450	t|1e0|2e0|3e1.1o1|3e2.1o2|i	False	True	True	2	3	1	chr3	-	185644522-185655613;185644522-185649365;185646861-185646862	185644389-185646861;185646862-185648003;185649303-185649406;185655613-185655924	;;;	;;;	(185646862, 185648003)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/22_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#TRA2B
RECQL4	ENSG00000160957	ENSG00000160957:145737775-145737944:source	-0.207382747308;0.207382747308	0.653187721076;0.653187721076	0.922;0.078	0.673;0.327	t|1e1.1o1|i	False	False	False	1	2	1	chr8	-	145737944-145738025;145737944-145737945	145737775-145737944;145737945-145738024;145738025-145738155	;;	;;	(145737945, 145738024)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/32_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#RECQL4
LBHD1	ENSG00000162194	ENSG00000162194:62437113-62437275:source	4.49575286338e-05;-0.420233122125;0.41145932186	5.59179488165e-06;0.940890121389;0.927662041744	0.027;0.556;0.434	0.030;0.129;0.856	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr11	-	62437275-62439599;62437275-62437354;62437275-62437276	62437113-62437275;62437276-62437353;62437354-62438157;62439599-62439727	;;;	;;;	(62437276, 62437353)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/32_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#LBHD1
TRBC2	ENSG00000211772	ENSG00000211772:142499628-142499649:source	-0.205636128343;-0.0357846103524;4.93668451124e-07;0.278441737749	0.656512582959;0.0107603373586;1.94648053784e-18;0.895473175638	0.549;0.134;0.025;0.314	0.336;0.066;0.025;0.587	s|1e1.2o2|1e2.1o1|2e1.2o2|i	True	True	True	3	3	1	chr7	+	142499645-142499789;142499645-142500187;142499649-142499789;142499649-142499650	142499628-142499649;142499650-142499701;142499702-142499895;142499702-142499895;142500187-142500432	;;;;	;;;;	(142499650, 142499701)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/46_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#TRBC2
IDH3B	ENSG00000101365	ENSG00000101365:2639041-2639168:source	-1.59522382788e-05;1.36956937174e-06;-0.000173759246724;-1.55241973821e-05;-0.0919700773676;-1.49763379161e-05;0.209647175285	1.38353045447e-10;1.00082885683e-10;4.29180777235e-09;1.36758924124e-10;0.247732256707;1.36191271001e-10;0.708235994726	0.026;0.025;0.032;0.026;0.256;0.026;0.670	0.025;0.025;0.025;0.025;0.090;0.025;0.899	t|1e1.1o2|1e2.1o6|1e2.4o6|1e2.5o6|2e2.2o6|2e2.3o6|i	True	True	True	6	3	1	chr20	-	2639168-2640171;2639168-2639405;2639168-2639284;2639168-2639273;2639167-2639404;2639167-2639331;2639168-2639169	2639041-2639168;2639169-2639187;2639188-2639483;2639188-2639483;2639188-2639483;2639188-2639483;2639188-2639483;2639929-2640231	;;;;;;;	;;;;;;;	(2639169, 2639187)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/10_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#IDH3B
LYRM1	ENSG00000102897	ENSG00000102897:20926878-20927036:target	0.243572543154;-0.118713111305;-0.00675392783065;1.33094792802e-05	0.679531712164;0.364298846836;0.00468222838782;2.69052451843e-05	0.502;0.333;0.125;0.043	0.814;0.103;0.045;0.044	t|1e1.2o2|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	0	chr16	+	20911857-20926878;20912211-20926878;20914039-20926878;20922586-20926878	20911451-20911857;20911988-20912211;20913808-20914039;20922505-20922586;20926878-20927036	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/11_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#LYRM1
ZNF146	ENSG00000167635	ENSG00000167635:36719361-36719721:target	0.000103535284389;-0.159979148828;0.236669464504;-0.00666110787305	3.33273232696e-07;0.349107094797;0.809942062803;0.000384461962228	0.027;0.187;0.700;0.095	0.032;0.025;0.943;0.032	t|1e0|2e1.1o2|2e1.2o2|2e2.1o1|2e3.1o1	True	True	True	4	4	1	chr19	+	36706057-36719650;36706098-36719650;36709097-36719650;36716975-36719650	36705504-36706098;36705504-36706098;36709024-36709097;36716856-36716975;36719361-36719721	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/35_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#ZNF146
TRAPPC9	ENSG00000167632	ENSG00000167632:141370149-141370292:target	0.214045210018;-7.74860924748e-05;-0.186563670915	0.637304278698;1.10811149312e-05;0.553579336392	0.073;0.031;0.912	0.362;0.026;0.630	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr8	-	141358045-141370149;141352812-141370149;141321473-141370149	141321347-141321473;141352802-141352812;141357856-141358045;141370149-141370292	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/35_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#TRAPPC9
MAPK9	ENSG00000050748	ENSG00000050748:179707440-179707608:source	-0.430775184406;0.430775184406	0.976423758047;0.976423758047	0.798;0.202	0.372;0.628	t|1e1.1o1|1e2.1o1|2e0	False	True	True	2	3	0	chr5	-	179707608-179718848;179707608-179713975	179707440-179707608;179713975-179714067;179718848-179719099	;;	;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/3_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#MAPK9
HMGN1	ENSG00000205581	ENSG00000205581:40720471-40720788:target	-0.229557865593;1.08353391636e-05;0.223073704578	0.783012669191;3.32549752595e-09;0.751355474872	0.974;0.025;0.026	0.749;0.026;0.245	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr21	-	40720377-40720471;40720265-40720471;40720470-40720471	40719921-40720265;40720348-40720377;40720378-40720470;40720471-40720788	;;;	;;;	(40720378, 40720470)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/46_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#HMGN1
HMGN1	ENSG00000205581	ENSG00000205581:40720348-40720377:source	-0.366450550913;0.366450550913	0.998948234966;0.998948234966	0.974;0.026	0.617;0.383	t|1e1.1o1|i	False	False	False	1	2	1	chr21	-	40720377-40720471;40720377-40720378	40720348-40720377;40720378-40720470;40720471-40720788	;;	;;	(40720378, 40720470)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/46_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#HMGN1
UBXN11	ENSG00000158062	ENSG00000158062:26609355-26609428:target	-0.244832183113;0.244832183113	0.748757450562;0.748757450562	0.958;0.042	0.684;0.316	s|1e1.1o1|i	False	False	False	1	2	1	chr1	-	26609280-26609355;26609354-26609355	26609140-26609280;26609281-26609354;26609355-26609428	;;	;;	(26609281, 26609354)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/30_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#UBXN11
GMNN	ENSG00000112312	ENSG00000112312:24777094-24777964:target	1.04664259039e-05;1.04664259039e-05;0.228382194439;-0.331789803192;0.000304750723802;0.000307872501787	4.08716584882e-08;4.08716584882e-08;0.674974544181;0.899162328152;6.22311671467e-06;5.74779542725e-06	0.025;0.025;0.261;0.721;0.026;0.025	0.026;0.026;0.544;0.379;0.039;0.039	t|1e0|2e1.3o3|3e1.1o3|3e1.2o3|3e1.3o3|3e2.1o2|3e2.2o2	True	True	True	6	3	1	chr6	+	24775472-24777405;24775264-24777450;24775340-24777450;24775472-24777450;24775730-24777450;24776052-24777450	24775159-24775472;24775159-24775472;24775159-24775472;24775159-24775472;24775641-24776052;24775641-24776052;24777094-24777964	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/14_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#GMNN
ZCCHC11	ENSG00000134744	ENSG00000134744:52927384-52927762:source	-0.482622790525;0.482622790525	0.995527225153;0.995527225153	0.879;0.121	0.408;0.592	t|1e0|2e1.1o2|3e0|i	False	True	False	1	2	1	chr1	-	52927441-52930742;52927762-52927763	52927384-52927762;52927763-52927849;52930635-52930845	;;	;;	(52927763, 52927849)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/21_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#ZCCHC11
SLC38A2	ENSG00000134294	ENSG00000134294:46760859-46760951:source	-0.216638983405;0.216638983405	0.751735828241;0.751735828241	0.975;0.025	0.764;0.236	t|1e1.1o1|i	False	False	False	1	2	1	chr12	-	46760951-46761050;46760951-46760952	46760859-46760951;46760952-46761049;46761050-46761193	;;	;;	(46760952, 46761049)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/21_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#SLC38A2
SLC38A2	ENSG00000134294	ENSG00000134294:46764295-46764410:target	-0.258032475429;0.258032475429	0.871693311529;0.871693311529	0.947;0.053	0.692;0.308	s|1e0|1e1.2o2|i	False	False	False	1	2	1	chr12	-	46761123-46764295;46764294-46764295	46761050-46761193;46761194-46764294;46764295-46764410	;;	;;	(46761194, 46764294)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/21_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#SLC38A2
ZNF302	ENSG00000089335	ENSG00000089335:35172188-35174052:source	-0.265951549451;0.265951549451	0.753633428628;0.753633428628	0.375;0.625	0.062;0.938	s|1e1.1o2|1e1.2o2|2e0|3e0	True	True	False	2	2	0	chr19	+	35173802-35174057;35173802-35174060	35172188-35174052;35174057-35174143;35174057-35174143	;;	;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/7_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#ZNF302
C22orf39	ENSG00000242259	ENSG00000242259:19434901-19435068:target	-0.470083281204;0.462795661142;6.3408132533e-05	0.997835103314;0.996265833802;3.42371380232e-06	0.519;0.476;0.025	0.060;0.928;0.029	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr22	-	19431913-19434901;19429217-19434901;19398301-19434901	19398239-19398301;19428409-19429217;19429300-19431913;19434901-19435068	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/49_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#C22orf39
SUPT20H	ENSG00000102710	ENSG00000102710:37596148-37596217:source	0.263922568386;-0.263922568386	0.750985869597;0.750985869597	0.307;0.693	0.614;0.386	t|1e1.3o4|i	False	False	False	1	2	1	chr13	-	37596217-37598172;37596217-37596218	37596148-37596217;37596218-37596359;37597686-37598330	;;	;;	(37596218, 37596359)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/11_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#SUPT20H
SPPL2B	ENSG00000005206	ENSG00000005206:2338751-2338840:target	0.202875840616;8.96543971238e-08;2.48496718991e-07;-0.173071198836	0.636769211632;1.33472524833e-09;1.33471383083e-09;0.545023267544	0.348;0.025;0.025;0.628	0.600;0.025;0.025;0.391	t|1e1.2o4|1e1.3o4|2e0|3e1.2o4|i	True	True	False	3	2	1	chr19	+	2337624-2338751;2337634-2338751;2337624-2338813;2338750-2338751	2337442-2337934;2337442-2337934;2337442-2337934;2338526-2338750;2338751-2338840	;;;;	;;;;	(2338526, 2338750)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/0_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#SPPL2B
ANO8	ENSG00000074855	ENSG00000074855:17441897-17442024:target	-0.31163242353;0.31163242353	0.870472425437;0.870472425437	0.944;0.056	0.615;0.385	s|1e1.1o1|i	False	False	False	1	2	1	chr19	-	17441798-17441897;17441896-17441897	17441637-17441798;17441799-17441896;17441897-17442024	;;	;;	(17441799, 17441896)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/4_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#ANO8
SDR39U1	ENSG00000100445	ENSG00000100445:24909989-24910182:source	-8.07868462293e-05;-0.00229962268925;1.15992087773e-07;1.07988310029e-07;-0.000307109850115;-0.0700287323043;1.15992087773e-07;0.244382004509	9.13421789491e-15;3.00430740933e-11;8.85330845907e-15;8.85330706819e-15;4.24597239362e-12;0.189167664151;8.85330845907e-15;0.811412846309	0.028;0.057;0.025;0.025;0.036;0.368;0.025;0.497	0.025;0.025;0.025;0.025;0.025;0.236;0.025;0.746	t|1e0|2e0|2e1.1o2|2e2.1o3|2e2.2o3|2e2.3o3|2e3.1o4|2e3.2o4|2e4.1o1|i	True	True	True	7	5	1	chr14	-	24910132-24911552;24910132-24911384;24910132-24911315;24910132-24911304;24910132-24910884;24910132-24910880;24910132-24910215;24910182-24910183	24909989-24910182;24910183-24910214;24910215-24910257;24910498-24911001;24910498-24911001;24911304-24911487;24911304-24911487;24911304-24911487;24911530-24911900	;;;;;;;;	;;;;;;;;	(24910183, 24910214)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/9_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#SDR39U1
SDR39U1	ENSG00000100445	ENSG00000100445:24910498-24911001:target	-0.00383753525094;-0.135826857129;8.91946494079e-06;0.232556747673	8.88682048581e-06;0.421000424798;5.54647277419e-09;0.724776640517	0.078;0.706;0.025;0.214	0.034;0.487;0.025;0.479	s|1e2.2o2|2e2.2o2|3e1.2o2|4e0|i	True	True	True	3	3	1	chr14	-	24910132-24910884;24910132-24910880;24910623-24910646;24910497-24910498	24909989-24910182;24909989-24910182;24910258-24910497;24910498-24911001	;;;	;;;	(24910258, 24910497)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/9_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#SDR39U1
STAM	ENSG00000136738	ENSG00000136738:17726674-17726749:source	-0.261381817091;0.261381817091	0.862811988413;0.862811988413	0.973;0.027	0.713;0.287	s|1e1.2o2|i	False	False	False	1	2	1	chr10	+	17726749-17726831;17726749-17726750	17726674-17726749;17726750-17726783;17726784-17726926	;;	;;	(17726750, 17726783)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/22_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#STAM
CD55	ENSG00000196352	ENSG00000196352:207495727-207495912:target	-0.393189824229;4.11379629133e-05;0.382314621296	0.994627631523;8.5068721237e-07;0.992796738094	0.974;0.025;0.025	0.591;0.028;0.398	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr1	+	207495210-207495727;207495634-207495727;207495726-207495727	207494853-207495210;207495581-207495634;207495635-207495726;207495727-207495912	;;;	;;;	(207495635, 207495726)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/43_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#CD55
CCDC14	ENSG00000175455	ENSG00000175455:123668231-123668422:target	-7.09737252089e-05;-0.319020631016;0.321056731021	1.84485711985e-05;0.83645511967;0.825259666711	0.032;0.397;0.584	0.028;0.050;0.940	s|1e1.2o2|2e1.2o2|i	True	True	False	2	2	1	chr3	-	123667979-123668312;123667979-123668231;123668230-123668231	123667793-123668160;123667793-123668160;123668161-123668230;123668231-123668422	;;;	;;;	(123668161, 123668230)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/39_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#CCDC14
CCDC88B	ENSG00000168071	ENSG00000168071:64118948-64119088:target	0.312811813007;-0.312811813007	0.98688646789;0.98688646789	0.643;0.357	0.948;0.052	t|1e1.1o1|i	False	False	False	1	2	1	chr11	+	64118727-64118948;64118947-64118948	64118632-64118727;64118728-64118947;64118948-64119088	;;	;;	(64118728, 64118947)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/36_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#CCDC88B
ARL8A	ENSG00000143862	ENSG00000143862:202104835-202104928:target	-0.207301800491;0.207301800491	0.675775168691;0.675775168691	0.974;0.026	0.770;0.230	s|1e1.2o2|i	False	False	False	1	2	1	chr1	-	202104654-202104835;202104834-202104835	202104587-202104736;202104737-202104834;202104835-202104928	;;	;;	(202104737, 202104834)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/26_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#ARL8A
USP33	ENSG00000077254	ENSG00000077254:78187516-78187610:source	-0.0777076584031;-0.00485574363769;0.268370955012	0.229372890313;0.0108574244051;0.836787499219	0.507;0.424;0.069	0.292;0.356;0.352	t|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr1	-	78187610-78187709;78187586-78187709;78187610-78187611	78187516-78187610;78187611-78187708;78187709-78188084;78187709-78188084	;;;	;;;	(78187611, 78187708)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/5_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#USP33
PEX6	ENSG00000124587	ENSG00000124587:42933980-42934185:source	-0.237185462254;0.237185462254	0.694706958469;0.694706958469	0.775;0.225	0.484;0.516	t|1e1.1o2|i	False	False	False	1	2	1	chr6	-	42934185-42934263;42934185-42934186	42933980-42934185;42934186-42934241;42934242-42934395	;;	;;	(42934186, 42934241)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/17_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#PEX6
BRPF1	ENSG00000156983	ENSG00000156983:9787496-9787614:target	0.233681271292;-0.233681271292	0.764561486942;0.764561486942	0.689;0.311	0.947;0.053	t|1e1.1o1|i	False	False	False	1	2	1	chr3	+	9787393-9787496;9787495-9787496	9787257-9787393;9787394-9787495;9787496-9787614	;;	;;	(9787394, 9787495)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/30_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#BRPF1
LINC00969	ENSG00000242086	ENSG00000242086:195415255-195415733:source	0.381638247225;-0.0186902917116;-0.0757380647937;-0.0432209682456;-1.15997614267e-05	0.99302637639;0.00995025878413;0.127980567643;0.0254768425698;2.0515823964e-07	0.549;0.128;0.171;0.128;0.030	0.922;0.032;0.031;0.025;0.030	s|1e1.1o2|1e2.1o1|1e3.1o3|1e4.2o5|2e1.1o2|3e0	True	True	True	5	5	1	chr3	+	195415668-195416210;195415668-195423232;195415668-195425901;195415668-195435005;195415671-195416210	195415255-195415733;195416210-195416309;195416210-195416309;195423232-195423460;195425901-195426078;195435002-195435258	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/49_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#LINC00969
DNASE1	ENSG00000213918	ENSG00000213918:3706639-3706754:source	-0.43455114244;0.365247172797;0.00113205512918	0.994555889006;0.89317669083;0.000395238548694	0.454;0.535;0.027	0.030;0.920;0.067	s|1e1.1o2|1e1.2o2|1e2.1o4	False	True	True	3	3	0	chr16	+	3706754-3706965;3706754-3707000;3706754-3707188	3706639-3706754;3706965-3707112;3706965-3707112;3707188-3707342	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/47_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#DNASE1
CDK11A	ENSG00000008128	ENSG00000008128:1650605-1650894:target	-0.290473436838;0.290473436838	0.888642993783;0.888642993783	0.474;0.526	0.177;0.823	s|1e1.1o1|2e1.1o1|3e0	True	True	False	2	2	0	chr1	-	1647917-1650797;1647917-1650767	1647785-1647917;1647785-1647917;1650605-1650894	;;	;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/0_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#CDK11A
SLC25A16	ENSG00000122912	ENSG00000122912:70276508-70276600:source	-0.227716845999;0.227716845999	0.669211344364;0.669211344364	0.352;0.648	0.062;0.938	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr10	-	70276600-70287003;70276600-70276841	70276508-70276600;70276841-70277975;70287003-70287231	;;	;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/17_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#SLC25A16
